downtime_id,machine_id,machine_name,plant,shift,downtime_start,duration_minutes,reason_code,is_planned,cost_of_downtime_usd,reported_by,work_order_id
DT-000174,MCH-007,Assembly Line 1,Lansing Plant,Night,2026-03-14 17:32:34,120,Tooling Change,False,1538.32,ds.lead@michiganauto.com,WO-23492
DT-000175,MCH-013,Stamping Press 1,Detroit Plant,Afternoon,2026-03-03 19:39:34,5,Mechanical Failure,False,2294.84,kwhite@michiganauto.com,
DT-000176,MCH-002,Press Line B,Lansing Plant,Afternoon,2025-06-02 02:06:34,120,Mechanical Failure,False,3613.95,hse.mgr@michiganauto.com,
DT-000177,MCH-008,Assembly Line 2,Lansing Plant,Afternoon,2026-05-08 17:06:34,30,Mechanical Failure,False,1638.51,maint.mgr@michiganauto.com,
DT-000178,MCH-008,Assembly Line 2,Flint Plant,Morning,2026-05-11 01:00:34,60,Setup & Changeover,False,4573.81,finance@michiganauto.com,WO-38061
DT-000179,MCH-009,Assembly Line 3,Flint Plant,Morning,2026-01-27 15:08:34,240,Electrical Fault,True,3372.93,finance@michiganauto.com,WO-47272
DT-000180,MCH-006,Paint Booth Beta,Flint Plant,Morning,2025-07-18 23:45:34,60,Setup & Changeover,False,1382.8,analyst1@michiganauto.com,
DT-000181,MCH-003,Welding Station 1,Lansing Plant,Morning,2026-01-29 10:59:34,5,Electrical Fault,False,235.27,kwhite@michiganauto.com,WO-83030
DT-000182,MCH-014,Stamping Press 2,Lansing Plant,Night,2025-05-30 00:28:34,15,Mechanical Failure,True,4475.04,ops.lead@michiganauto.com,
DT-000183,MCH-007,Assembly Line 1,Detroit Plant,Night,2026-01-15 10:47:34,15,Power Outage,False,2836.56,analyst1@michiganauto.com,WO-77559
DT-000184,MCH-014,Stamping Press 2,Flint Plant,Night,2025-12-17 18:50:34,15,Electrical Fault,False,2851.12,hse.mgr@michiganauto.com,WO-72073
DT-000185,MCH-004,Welding Station 2,Detroit Plant,Night,2025-06-30 21:04:34,240,Setup & Changeover,False,4617.71,analyst1@michiganauto.com,WO-20468
DT-000186,MCH-014,Stamping Press 2,Detroit Plant,Afternoon,2026-05-19 08:54:34,5,Setup & Changeover,False,3487.48,analyst2@michiganauto.com,WO-41264
DT-000187,MCH-020,Quality Gate 1,Lansing Plant,Afternoon,2025-10-22 08:17:34,60,Power Outage,False,790.38,exec.admin@michiganauto.com,
DT-000188,MCH-013,Stamping Press 1,Detroit Plant,Morning,2025-09-13 23:15:34,5,Unknown,False,3094.67,ds.lead@michiganauto.com,WO-76415
DT-000189,MCH-015,Robotic Arm A,Lansing Plant,Night,2025-09-28 17:30:34,30,Power Outage,True,1747.83,exec.admin@michiganauto.com,
DT-000190,MCH-019,Inspection Station,Flint Plant,Night,2025-12-20 09:39:34,5,Material Shortage,False,3432.77,ds.lead@michiganauto.com,WO-17169
DT-000191,MCH-008,Assembly Line 2,Detroit Plant,Night,2025-11-17 00:07:34,5,Electrical Fault,True,2868.38,finance@michiganauto.com,WO-51011
DT-000192,MCH-002,Press Line B,Lansing Plant,Afternoon,2026-04-16 00:03:34,30,Electrical Fault,True,1980.13,finance@michiganauto.com,WO-45705
DT-000193,MCH-005,Paint Booth Alpha,Lansing Plant,Morning,2025-08-07 21:00:34,5,Quality Hold,True,349.1,ds.lead@michiganauto.com,WO-97243
DT-000194,MCH-020,Quality Gate 1,Lansing Plant,Afternoon,2025-05-28 10:05:34,5,Quality Hold,False,1464.48,ds.lead@michiganauto.com,
DT-000195,MCH-001,Press Line A,Lansing Plant,Morning,2026-05-01 15:56:34,15,Unknown,False,2524.21,finance@michiganauto.com,WO-25663
DT-000196,MCH-007,Assembly Line 1,Flint Plant,Afternoon,2025-07-23 04:39:34,30,Tooling Change,False,3392.33,ops.lead@michiganauto.com,WO-18341
DT-000197,MCH-009,Assembly Line 3,Lansing Plant,Morning,2025-10-23 18:51:34,30,Tooling Change,False,4481.98,exec.admin@michiganauto.com,WO-14327
DT-000198,MCH-015,Robotic Arm A,Lansing Plant,Morning,2025-10-26 15:54:34,15,Setup & Changeover,False,1279.03,finance@michiganauto.com,WO-24744
DT-000199,MCH-009,Assembly Line 3,Flint Plant,Night,2025-08-04 19:19:34,60,Mechanical Failure,False,536.13,analyst1@michiganauto.com,WO-44107
DT-000200,MCH-009,Assembly Line 3,Detroit Plant,Morning,2025-08-27 12:57:34,120,Electrical Fault,False,2966.24,maint.mgr@michiganauto.com,
DT-000201,MCH-007,Assembly Line 1,Lansing Plant,Night,2025-08-05 22:27:34,30,Scheduled Maintenance,False,3206.17,maint.mgr@michiganauto.com,
DT-000202,MCH-005,Paint Booth Alpha,Detroit Plant,Night,2025-07-14 13:00:34,30,Power Outage,False,544.23,ops.lead@michiganauto.com,WO-10005
DT-000203,MCH-007,Assembly Line 1,Lansing Plant,Night,2025-07-11 03:13:34,5,Scheduled Maintenance,False,3405.45,analyst1@michiganauto.com,
DT-000204,MCH-020,Quality Gate 1,Detroit Plant,Morning,2026-03-07 07:28:34,5,Operator Break,False,4233.91,kwhite@michiganauto.com,WO-81598
DT-000205,MCH-017,Conveyor Belt 1,Lansing Plant,Night,2026-02-05 09:26:34,5,Power Outage,False,1084.66,exec.admin@michiganauto.com,
DT-000206,MCH-001,Press Line A,Lansing Plant,Morning,2025-06-28 10:26:34,30,Operator Break,False,3856.12,kwhite@michiganauto.com,
DT-000207,MCH-011,CNC Mill 2,Flint Plant,Morning,2025-12-11 13:58:34,60,Setup & Changeover,True,2403.83,kwhite@michiganauto.com,
DT-000208,MCH-017,Conveyor Belt 1,Lansing Plant,Night,2025-07-01 02:37:34,30,Scheduled Maintenance,True,3505.91,analyst1@michiganauto.com,WO-94152
DT-000209,MCH-011,CNC Mill 2,Detroit Plant,Morning,2025-10-28 14:34:34,15,Scheduled Maintenance,False,2089.73,ds.lead@michiganauto.com,
DT-000210,MCH-014,Stamping Press 2,Flint Plant,Night,2025-07-18 21:07:34,15,Unknown,False,4588.86,ops.lead@michiganauto.com,
DT-000211,MCH-011,CNC Mill 2,Flint Plant,Night,2025-09-28 11:43:34,15,Scheduled Maintenance,False,3600.17,exec.admin@michiganauto.com,
DT-000212,MCH-013,Stamping Press 1,Flint Plant,Night,2026-05-16 12:22:34,30,Electrical Fault,False,3140.42,maint.mgr@michiganauto.com,WO-86603
DT-000213,MCH-009,Assembly Line 3,Detroit Plant,Morning,2025-09-11 19:13:34,30,Power Outage,False,4421.77,finance@michiganauto.com,
DT-000214,MCH-015,Robotic Arm A,Detroit Plant,Night,2026-01-24 10:49:34,30,Mechanical Failure,True,67.48,finance@michiganauto.com,WO-72926
DT-000215,MCH-009,Assembly Line 3,Lansing Plant,Night,2026-03-23 20:21:34,30,Operator Break,False,892.29,kwhite@michiganauto.com,WO-73472
DT-000216,MCH-008,Assembly Line 2,Lansing Plant,Night,2025-10-22 07:46:34,15,Electrical Fault,True,1031.53,kwhite@michiganauto.com,WO-66308
DT-000217,MCH-013,Stamping Press 1,Flint Plant,Morning,2025-08-16 08:17:34,30,Quality Hold,False,716.95,ops.lead@michiganauto.com,
DT-000218,MCH-005,Paint Booth Alpha,Detroit Plant,Afternoon,2025-10-10 01:49:34,5,Tooling Change,True,2611.44,exec.admin@michiganauto.com,WO-76428
DT-000219,MCH-011,CNC Mill 2,Lansing Plant,Morning,2025-11-28 02:05:34,60,Quality Hold,False,3680.95,hse.mgr@michiganauto.com,WO-92419
DT-000220,MCH-019,Inspection Station,Flint Plant,Afternoon,2026-03-26 12:53:34,30,Operator Break,False,3538.39,analyst2@michiganauto.com,WO-92840
DT-000221,MCH-020,Quality Gate 1,Lansing Plant,Morning,2025-10-27 09:12:34,60,Scheduled Maintenance,False,1905.31,ds.lead@michiganauto.com,WO-52781
DT-000222,MCH-004,Welding Station 2,Detroit Plant,Night,2025-10-02 11:34:34,15,Tooling Change,True,1894.74,hse.mgr@michiganauto.com,WO-80050
DT-000223,MCH-009,Assembly Line 3,Flint Plant,Night,2026-01-24 15:45:34,5,Electrical Fault,True,1109.28,maint.mgr@michiganauto.com,WO-86254
DT-000224,MCH-009,Assembly Line 3,Flint Plant,Afternoon,2025-07-03 18:33:34,15,Power Outage,True,3667.29,analyst2@michiganauto.com,WO-46948
DT-000225,MCH-013,Stamping Press 1,Flint Plant,Morning,2025-07-26 10:42:34,5,Electrical Fault,False,2353.61,kwhite@michiganauto.com,WO-60214
DT-000226,MCH-005,Paint Booth Alpha,Lansing Plant,Night,2025-07-24 21:19:34,15,Scheduled Maintenance,False,533.47,kwhite@michiganauto.com,WO-83788
DT-000227,MCH-006,Paint Booth Beta,Detroit Plant,Afternoon,2025-08-13 06:28:34,60,Setup & Changeover,True,2556.73,exec.admin@michiganauto.com,WO-42785
DT-000228,MCH-009,Assembly Line 3,Detroit Plant,Morning,2025-08-16 03:49:34,60,Quality Hold,False,4774.31,analyst2@michiganauto.com,WO-54382
DT-000229,MCH-015,Robotic Arm A,Lansing Plant,Night,2026-05-10 17:59:34,5,Electrical Fault,True,4284.39,analyst2@michiganauto.com,WO-88948
DT-000230,MCH-002,Press Line B,Detroit Plant,Night,2025-10-18 20:15:34,15,Quality Hold,True,1570.78,exec.admin@michiganauto.com,WO-99077
DT-000231,MCH-015,Robotic Arm A,Lansing Plant,Morning,2026-02-18 04:53:34,15,Scheduled Maintenance,True,2488.16,analyst2@michiganauto.com,WO-58300
DT-000232,MCH-018,Conveyor Belt 2,Flint Plant,Night,2025-11-07 16:16:34,30,Tooling Change,True,1547.17,maint.mgr@michiganauto.com,WO-28513
DT-000233,MCH-006,Paint Booth Beta,Flint Plant,Night,2025-07-26 18:14:34,5,Scheduled Maintenance,False,1080.56,exec.admin@michiganauto.com,
DT-000234,MCH-015,Robotic Arm A,Detroit Plant,Afternoon,2025-11-07 16:21:34,15,Tooling Change,False,3780.59,analyst1@michiganauto.com,
DT-000235,MCH-008,Assembly Line 2,Flint Plant,Morning,2025-09-08 19:32:34,60,Mechanical Failure,False,935.41,maint.mgr@michiganauto.com,WO-66093
DT-000236,MCH-011,CNC Mill 2,Flint Plant,Afternoon,2025-08-25 00:26:34,60,Mechanical Failure,False,2476.16,ds.lead@michiganauto.com,
DT-000237,MCH-010,CNC Mill 1,Flint Plant,Morning,2025-10-30 08:49:34,240,Mechanical Failure,True,326.8,analyst1@michiganauto.com,
DT-000238,MCH-015,Robotic Arm A,Detroit Plant,Morning,2026-04-15 03:42:34,30,Mechanical Failure,False,3864.65,analyst2@michiganauto.com,WO-27611
DT-000239,MCH-004,Welding Station 2,Lansing Plant,Morning,2025-09-15 04:04:34,60,Power Outage,False,3946.01,ops.lead@michiganauto.com,WO-39211
DT-000240,MCH-004,Welding Station 2,Lansing Plant,Morning,2026-01-02 06:54:34,15,Operator Break,True,1995.02,ds.lead@michiganauto.com,WO-80763
DT-000241,MCH-003,Welding Station 1,Flint Plant,Afternoon,2025-08-04 03:30:34,120,Operator Break,False,1266.48,hse.mgr@michiganauto.com,WO-96999
DT-000242,MCH-010,CNC Mill 1,Flint Plant,Afternoon,2026-05-23 21:09:34,60,Scheduled Maintenance,True,792.8,kwhite@michiganauto.com,
DT-000243,MCH-008,Assembly Line 2,Flint Plant,Night,2025-09-02 00:37:34,15,Quality Hold,False,1351.79,analyst1@michiganauto.com,WO-82621
DT-000244,MCH-003,Welding Station 1,Flint Plant,Morning,2025-12-24 13:01:34,30,Power Outage,True,4094.66,ops.lead@michiganauto.com,
DT-000245,MCH-004,Welding Station 2,Flint Plant,Afternoon,2026-05-05 05:49:34,60,Material Shortage,False,2599.19,ds.lead@michiganauto.com,WO-94119
DT-000246,MCH-004,Welding Station 2,Detroit Plant,Afternoon,2025-11-14 18:22:34,480,Tooling Change,False,1331.28,exec.admin@michiganauto.com,
DT-000247,MCH-001,Press Line A,Flint Plant,Afternoon,2025-09-12 14:43:34,15,Scheduled Maintenance,False,2134.3,analyst1@michiganauto.com,WO-65622
DT-000248,MCH-016,Robotic Arm B,Lansing Plant,Morning,2025-08-14 18:59:34,15,Tooling Change,False,2011.18,maint.mgr@michiganauto.com,WO-60616
DT-000249,MCH-008,Assembly Line 2,Flint Plant,Afternoon,2025-05-28 10:37:34,5,Mechanical Failure,False,1342.55,ds.lead@michiganauto.com,
DT-000250,MCH-011,CNC Mill 2,Detroit Plant,Night,2026-03-07 15:08:34,30,Setup & Changeover,False,1895.84,kwhite@michiganauto.com,WO-32131
DT-000251,MCH-015,Robotic Arm A,Lansing Plant,Morning,2026-04-09 09:17:34,5,Material Shortage,True,1071.83,analyst2@michiganauto.com,WO-75670
DT-000252,MCH-006,Paint Booth Beta,Lansing Plant,Night,2025-10-24 16:12:34,15,Unknown,False,679.07,ds.lead@michiganauto.com,
DT-000253,MCH-015,Robotic Arm A,Flint Plant,Morning,2025-11-14 10:15:34,30,Setup & Changeover,False,4654.87,analyst2@michiganauto.com,
DT-000254,MCH-001,Press Line A,Flint Plant,Night,2025-07-11 02:53:34,30,Quality Hold,False,1870.49,maint.mgr@michiganauto.com,WO-38116
DT-000255,MCH-017,Conveyor Belt 1,Flint Plant,Night,2025-06-17 18:58:34,5,Mechanical Failure,False,1795.9,hse.mgr@michiganauto.com,
DT-000256,MCH-017,Conveyor Belt 1,Detroit Plant,Afternoon,2026-02-10 14:03:34,30,Setup & Changeover,False,3471.9,analyst1@michiganauto.com,WO-85469
DT-000257,MCH-006,Paint Booth Beta,Flint Plant,Morning,2025-07-29 20:29:34,60,Power Outage,False,4878.04,maint.mgr@michiganauto.com,WO-61988
DT-000258,MCH-012,CNC Mill 3,Flint Plant,Morning,2025-09-05 21:31:34,60,Quality Hold,False,651.74,exec.admin@michiganauto.com,WO-19794
DT-000259,MCH-008,Assembly Line 2,Detroit Plant,Morning,2025-11-08 02:06:34,60,Scheduled Maintenance,False,1786.63,exec.admin@michiganauto.com,WO-27328
DT-000260,MCH-001,Press Line A,Detroit Plant,Afternoon,2026-02-08 04:43:34,15,Operator Break,False,784.12,exec.admin@michiganauto.com,
DT-000261,MCH-002,Press Line B,Flint Plant,Morning,2025-07-31 02:51:34,60,Mechanical Failure,False,4259.13,analyst2@michiganauto.com,
DT-000262,MCH-004,Welding Station 2,Detroit Plant,Morning,2026-03-02 10:31:34,30,Mechanical Failure,False,3366.23,maint.mgr@michiganauto.com,
DT-000263,MCH-019,Inspection Station,Lansing Plant,Night,2025-05-25 23:28:34,5,Tooling Change,False,4593.61,ds.lead@michiganauto.com,
DT-000264,MCH-005,Paint Booth Alpha,Lansing Plant,Morning,2025-06-24 17:04:34,60,Unknown,False,3238.18,hse.mgr@michiganauto.com,WO-87074
DT-000265,MCH-015,Robotic Arm A,Detroit Plant,Morning,2025-10-21 22:40:34,60,Setup & Changeover,True,4436.25,analyst2@michiganauto.com,
DT-000266,MCH-007,Assembly Line 1,Detroit Plant,Morning,2025-08-18 02:15:34,15,Electrical Fault,False,2373.65,ds.lead@michiganauto.com,WO-18969
DT-000267,MCH-010,CNC Mill 1,Detroit Plant,Morning,2025-11-08 00:30:34,5,Material Shortage,False,4045.81,hse.mgr@michiganauto.com,WO-73051
DT-000268,MCH-002,Press Line B,Detroit Plant,Afternoon,2025-09-19 13:32:34,5,Setup & Changeover,True,3949.83,analyst1@michiganauto.com,WO-77600
DT-000269,MCH-006,Paint Booth Beta,Lansing Plant,Afternoon,2025-07-30 06:39:34,60,Electrical Fault,False,3566.91,hse.mgr@michiganauto.com,WO-85161
DT-000270,MCH-012,CNC Mill 3,Lansing Plant,Night,2025-10-04 23:05:34,60,Material Shortage,True,3183.52,analyst1@michiganauto.com,WO-39018
DT-000271,MCH-009,Assembly Line 3,Detroit Plant,Afternoon,2026-03-27 04:47:34,15,Unknown,True,2548.25,finance@michiganauto.com,WO-64157
DT-000272,MCH-010,CNC Mill 1,Flint Plant,Afternoon,2026-03-21 06:59:34,15,Material Shortage,False,1638.31,exec.admin@michiganauto.com,
DT-000273,MCH-006,Paint Booth Beta,Detroit Plant,Night,2026-03-09 11:28:34,15,Electrical Fault,False,1048.06,analyst2@michiganauto.com,
DT-000274,MCH-020,Quality Gate 1,Lansing Plant,Afternoon,2025-09-07 10:08:34,30,Material Shortage,False,3443.85,ops.lead@michiganauto.com,WO-45405
DT-000275,MCH-017,Conveyor Belt 1,Detroit Plant,Night,2025-12-01 16:12:34,15,Unknown,True,2098.7,analyst1@michiganauto.com,WO-16464
DT-000276,MCH-005,Paint Booth Alpha,Lansing Plant,Morning,2026-04-30 22:13:34,30,Scheduled Maintenance,True,4412.46,finance@michiganauto.com,
DT-000277,MCH-014,Stamping Press 2,Lansing Plant,Morning,2025-05-30 16:31:34,30,Quality Hold,False,1169.24,maint.mgr@michiganauto.com,WO-66136
DT-000278,MCH-005,Paint Booth Alpha,Lansing Plant,Night,2025-06-23 04:31:34,15,Tooling Change,True,850.52,maint.mgr@michiganauto.com,WO-89329
DT-000279,MCH-009,Assembly Line 3,Detroit Plant,Night,2025-08-07 22:27:34,15,Unknown,True,1396.45,analyst1@michiganauto.com,WO-44570
DT-000280,MCH-019,Inspection Station,Lansing Plant,Morning,2026-02-11 05:03:34,30,Power Outage,False,1574.98,analyst2@michiganauto.com,
DT-000281,MCH-020,Quality Gate 1,Detroit Plant,Afternoon,2025-08-19 23:39:34,5,Setup & Changeover,True,3350.04,analyst1@michiganauto.com,WO-11273
DT-000282,MCH-013,Stamping Press 1,Flint Plant,Night,2025-11-12 07:38:34,60,Power Outage,False,1698.32,kwhite@michiganauto.com,WO-61712
DT-000283,MCH-012,CNC Mill 3,Lansing Plant,Afternoon,2026-03-22 00:03:34,5,Mechanical Failure,True,1360.37,analyst1@michiganauto.com,
DT-000284,MCH-002,Press Line B,Lansing Plant,Morning,2026-03-08 15:14:34,15,Tooling Change,True,384.41,hse.mgr@michiganauto.com,
DT-000285,MCH-002,Press Line B,Detroit Plant,Night,2025-08-06 03:24:34,240,Material Shortage,False,2490.07,exec.admin@michiganauto.com,WO-32553
DT-000286,MCH-005,Paint Booth Alpha,Detroit Plant,Afternoon,2025-06-25 03:36:34,240,Mechanical Failure,False,4662.58,analyst1@michiganauto.com,
DT-000287,MCH-011,CNC Mill 2,Flint Plant,Night,2025-11-29 09:55:34,5,Tooling Change,False,2599.12,analyst1@michiganauto.com,WO-63848
DT-000288,MCH-014,Stamping Press 2,Flint Plant,Afternoon,2025-10-25 10:01:34,30,Tooling Change,False,3310.55,finance@michiganauto.com,WO-41461
DT-000289,MCH-017,Conveyor Belt 1,Flint Plant,Morning,2025-07-25 08:34:34,15,Tooling Change,True,1642.14,ds.lead@michiganauto.com,WO-33928
DT-000290,MCH-015,Robotic Arm A,Lansing Plant,Afternoon,2025-12-08 22:55:34,60,Operator Break,False,2793.59,finance@michiganauto.com,
DT-000291,MCH-002,Press Line B,Lansing Plant,Night,2025-08-28 17:56:34,15,Material Shortage,False,4698.08,ds.lead@michiganauto.com,WO-43846
DT-000292,MCH-017,Conveyor Belt 1,Flint Plant,Afternoon,2025-06-28 13:12:34,15,Material Shortage,False,1120.91,exec.admin@michiganauto.com,WO-12184
DT-000293,MCH-020,Quality Gate 1,Flint Plant,Morning,2026-02-19 16:22:34,15,Tooling Change,False,972.52,analyst2@michiganauto.com,WO-32873
DT-000294,MCH-001,Press Line A,Flint Plant,Morning,2025-11-26 08:33:34,5,Quality Hold,False,3987.51,ds.lead@michiganauto.com,WO-21113
DT-000295,MCH-019,Inspection Station,Lansing Plant,Night,2025-08-20 02:00:34,15,Material Shortage,False,803.44,finance@michiganauto.com,
DT-000296,MCH-004,Welding Station 2,Detroit Plant,Night,2025-12-07 21:49:34,15,Operator Break,True,1282.08,hse.mgr@michiganauto.com,
DT-000297,MCH-008,Assembly Line 2,Lansing Plant,Morning,2025-10-05 16:39:34,15,Scheduled Maintenance,False,2672.14,exec.admin@michiganauto.com,WO-37629
DT-000298,MCH-003,Welding Station 1,Detroit Plant,Morning,2026-02-07 17:07:34,15,Electrical Fault,False,1089.66,maint.mgr@michiganauto.com,WO-79594
DT-000299,MCH-002,Press Line B,Lansing Plant,Night,2025-12-22 15:12:34,60,Setup & Changeover,True,520.31,kwhite@michiganauto.com,WO-11324
DT-000300,MCH-007,Assembly Line 1,Detroit Plant,Night,2025-09-18 11:38:34,15,Setup & Changeover,False,1724.79,finance@michiganauto.com,
DT-000301,MCH-009,Assembly Line 3,Lansing Plant,Afternoon,2025-07-15 13:18:34,15,Unknown,False,577.25,ops.lead@michiganauto.com,
DT-000302,MCH-011,CNC Mill 2,Flint Plant,Night,2025-09-22 00:23:34,15,Electrical Fault,False,4059.65,ops.lead@michiganauto.com,WO-16549
DT-000303,MCH-011,CNC Mill 2,Detroit Plant,Night,2025-10-23 00:35:34,15,Tooling Change,True,3868.66,maint.mgr@michiganauto.com,
DT-000304,MCH-002,Press Line B,Lansing Plant,Night,2026-04-06 03:13:34,5,Operator Break,False,3274.75,ops.lead@michiganauto.com,
DT-000305,MCH-016,Robotic Arm B,Lansing Plant,Afternoon,2025-05-27 19:01:34,60,Power Outage,True,2077.66,hse.mgr@michiganauto.com,
DT-000306,MCH-017,Conveyor Belt 1,Detroit Plant,Morning,2026-05-20 20:55:34,5,Scheduled Maintenance,False,4286.26,analyst2@michiganauto.com,
DT-000307,MCH-012,CNC Mill 3,Lansing Plant,Night,2025-08-28 19:36:34,5,Quality Hold,False,1725.89,analyst2@michiganauto.com,WO-48944
DT-000308,MCH-019,Inspection Station,Detroit Plant,Night,2026-05-15 18:34:34,60,Unknown,False,4451.75,hse.mgr@michiganauto.com,WO-90208
DT-000309,MCH-006,Paint Booth Beta,Flint Plant,Morning,2026-01-26 00:53:34,30,Setup & Changeover,False,1619.65,analyst1@michiganauto.com,
DT-000310,MCH-011,CNC Mill 2,Lansing Plant,Night,2025-10-04 02:54:34,5,Power Outage,False,977.81,ds.lead@michiganauto.com,WO-80329
DT-000311,MCH-004,Welding Station 2,Lansing Plant,Morning,2026-02-20 07:25:34,30,Material Shortage,False,522.28,ops.lead@michiganauto.com,
DT-000312,MCH-009,Assembly Line 3,Detroit Plant,Afternoon,2025-10-15 14:04:34,5,Material Shortage,False,4536.39,finance@michiganauto.com,
DT-000313,MCH-015,Robotic Arm A,Flint Plant,Afternoon,2026-04-25 07:32:34,5,Quality Hold,True,4807.24,ds.lead@michiganauto.com,WO-66779
DT-000314,MCH-013,Stamping Press 1,Detroit Plant,Morning,2026-04-21 01:46:34,30,Unknown,False,3648.0,analyst2@michiganauto.com,WO-31479
DT-000315,MCH-009,Assembly Line 3,Lansing Plant,Morning,2025-07-16 18:21:34,60,Scheduled Maintenance,True,4015.14,hse.mgr@michiganauto.com,WO-77197
DT-000316,MCH-011,CNC Mill 2,Detroit Plant,Night,2026-04-12 02:25:34,60,Scheduled Maintenance,True,4761.48,ops.lead@michiganauto.com,WO-41700
DT-000317,MCH-001,Press Line A,Detroit Plant,Afternoon,2025-06-16 07:59:34,15,Quality Hold,False,4539.11,finance@michiganauto.com,
DT-000318,MCH-001,Press Line A,Flint Plant,Afternoon,2026-01-12 13:26:34,15,Tooling Change,True,3939.03,kwhite@michiganauto.com,WO-99126
DT-000319,MCH-017,Conveyor Belt 1,Lansing Plant,Afternoon,2025-12-02 02:40:34,30,Power Outage,True,4765.8,analyst2@michiganauto.com,
DT-000320,MCH-005,Paint Booth Alpha,Flint Plant,Morning,2026-02-06 02:36:34,5,Setup & Changeover,True,508.28,exec.admin@michiganauto.com,WO-96353
DT-000321,MCH-020,Quality Gate 1,Detroit Plant,Night,2026-01-16 18:54:34,60,Scheduled Maintenance,True,2421.57,kwhite@michiganauto.com,WO-85407
DT-000322,MCH-002,Press Line B,Flint Plant,Afternoon,2025-12-15 18:05:34,5,Scheduled Maintenance,False,1936.56,ds.lead@michiganauto.com,
DT-000323,MCH-014,Stamping Press 2,Detroit Plant,Morning,2025-06-06 06:40:34,15,Operator Break,True,1705.69,analyst1@michiganauto.com,WO-69017
