refresh_id,dataset_id,dataset_name,workspace_id,workspace_name,refresh_type,triggered_by,start_datetime,end_datetime,duration_minutes,status,rows_processed,error_code,error_message,refresh_mode
REF-00598,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-04-27 06:33:34,2026-04-27 06:50:34,17,Success,164202,,,Incremental
REF-00599,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-04-26 07:33:34,2026-04-26 08:15:34,42,Success,964185,,,Incremental
REF-00600,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-04-25 08:33:34,2026-04-25 08:53:34,20,Success,434066,,,Incremental
REF-00601,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-04-24 08:33:34,2026-04-24 08:37:34,4,Failed,0,TIMEOUT,Connection timeout after 300s,Full
REF-00602,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Manual,Schedule,2026-04-23 06:33:34,2026-04-23 07:12:34,39,Success,1169212,,,Incremental
REF-00603,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-04-22 05:33:34,2026-04-22 05:49:34,16,Success,1250635,,,Full
REF-00604,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-04-21 04:33:34,2026-04-21 04:51:34,18,Success,529740,,,Incremental
REF-00605,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,API,2026-04-20 02:33:34,2026-04-20 03:12:34,39,Success,1893770,,,Full
REF-00606,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-04-19 01:33:34,2026-04-19 02:08:34,35,Success,80507,,,Incremental
REF-00607,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-04-18 03:33:34,2026-04-18 03:51:34,18,Success,184255,,,Incremental
REF-00608,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-04-17 04:33:34,2026-04-17 04:35:34,2,Failed,0,AUTH_FAIL,Connection timeout after 300s,Incremental
REF-00609,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-04-16 02:33:34,2026-04-16 02:37:34,4,Success,963870,,,Incremental
REF-00610,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-04-15 03:33:34,2026-04-15 03:59:34,26,Success,1324517,,,Incremental
REF-00611,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-04-14 05:33:34,2026-04-14 06:20:34,47,Success,708154,,,Incremental
REF-00612,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-04-13 03:33:34,2026-04-13 04:26:34,53,Success,444417,,,Incremental
REF-00613,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Manual,Schedule,2026-04-12 05:33:34,2026-04-12 06:19:34,46,Success,773343,,,Incremental
REF-00614,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-04-11 03:33:34,2026-04-11 03:35:34,2,Failed,0,AUTH_FAIL,Schema change detected in source,Full
REF-00615,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,User,2026-04-10 03:33:34,2026-04-10 03:43:34,10,Success,1371132,,,Incremental
REF-00616,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,User,2026-04-09 04:33:34,2026-04-09 05:24:34,51,Success,482776,,,Incremental
REF-00617,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-04-08 03:33:34,2026-04-08 03:40:34,7,Success,791847,,,Incremental
REF-00618,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,User,2026-04-07 05:33:34,2026-04-07 06:10:34,37,Success,1432515,,,Incremental
REF-00619,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,OnDemand,User,2026-04-06 05:33:34,2026-04-06 06:20:34,47,Success,1706167,,,Full
REF-00620,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,API,2026-04-05 04:33:34,2026-04-05 04:35:34,2,Failed,0,TIMEOUT,Connection timeout after 300s,Incremental
REF-00621,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,OnDemand,Schedule,2026-04-04 03:33:34,2026-04-04 03:49:34,16,Success,1101961,,,Incremental
REF-00622,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-04-03 01:33:34,2026-04-03 02:06:34,33,Success,737083,,,Full
REF-00623,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-04-02 02:33:34,2026-04-02 03:09:34,36,Success,1361975,,,Incremental
REF-00624,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-04-01 02:33:34,2026-04-01 03:18:34,45,Success,1471428,,,Incremental
REF-00625,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-03-31 00:33:34,2026-03-31 00:35:34,2,Failed,0,TIMEOUT,Connection timeout after 300s,Incremental
REF-00626,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-03-30 01:33:34,2026-03-30 02:05:34,32,Success,358888,,,Incremental
REF-00627,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Manual,Schedule,2026-03-29 02:33:34,2026-03-29 03:21:34,48,Success,1463031,,,Full
REF-00628,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-03-28 04:33:34,2026-03-28 04:35:34,2,Failed,0,TIMEOUT,Schema change detected in source,Incremental
REF-00629,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-03-27 04:33:34,2026-03-27 04:35:34,2,Failed,0,TIMEOUT,Capacity limit exceeded,Incremental
REF-00630,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,OnDemand,Schedule,2026-03-26 03:33:34,2026-03-26 03:45:34,12,Success,19005,,,Incremental
REF-00631,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,API,2026-03-25 03:33:34,2026-03-25 03:54:34,21,Success,1989731,,,Incremental
REF-00632,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-03-24 01:33:34,2026-03-24 02:04:34,31,Success,720272,,,Incremental
REF-00633,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-03-23 02:33:34,2026-03-23 02:43:34,10,Success,656095,,,Full
REF-00634,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-03-22 02:33:34,2026-03-22 03:14:34,41,Success,1354930,,,Incremental
REF-00635,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-03-21 02:33:34,2026-03-21 02:41:34,8,Success,1139132,,,Incremental
REF-00636,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-03-20 00:33:34,2026-03-20 01:07:34,34,Success,676386,,,Full
REF-00637,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-03-19 00:33:34,2026-03-19 01:21:34,48,Success,1800556,,,Full
REF-00638,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-03-18 00:33:34,2026-03-18 01:04:34,31,Success,1843543,,,Incremental
REF-00639,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,API,2026-03-16 23:33:34,2026-03-16 23:54:34,21,Success,353493,,,Incremental
REF-00640,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-03-15 22:33:34,2026-03-15 23:14:34,41,Warning,0,AUTH_FAIL,Schema change detected in source,Incremental
REF-00641,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-03-15 00:33:34,2026-03-15 01:13:34,40,Success,1595686,,,Incremental
REF-00642,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-03-14 00:33:34,2026-03-14 01:11:34,38,Success,979135,,,Full
REF-00643,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-03-13 01:33:34,2026-03-13 01:54:34,21,Success,1171543,,,Incremental
REF-00644,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-03-11 23:33:34,2026-03-12 00:11:34,38,Success,1561590,,,Full
REF-00645,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-03-10 23:33:34,2026-03-11 00:16:34,43,Success,1759534,,,Incremental
REF-00646,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-03-09 23:33:34,2026-03-10 00:07:34,34,Success,1911683,,,Full
REF-00647,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-03-08 23:33:34,2026-03-08 23:40:34,7,Success,1265966,,,Incremental
REF-00648,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-03-07 23:33:34,2026-03-08 00:06:34,33,Success,1465937,,,Incremental
REF-00649,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-03-07 01:33:34,2026-03-07 01:46:34,13,Success,1229817,,,Incremental
REF-00650,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-03-06 02:33:34,2026-03-06 02:39:34,6,Success,581831,,,Incremental
REF-00651,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Manual,Schedule,2026-03-05 04:33:34,2026-03-05 05:09:34,36,Success,1349967,,,Incremental
REF-00652,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-03-04 05:33:34,2026-03-04 06:14:34,41,Success,1588376,,,Incremental
REF-00653,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-03-03 05:33:34,2026-03-03 06:20:34,47,Success,1453567,,,Incremental
REF-00654,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-03-02 06:33:34,2026-03-02 06:54:34,21,Warning,0,TIMEOUT,Capacity limit exceeded,Full
REF-00655,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Manual,Schedule,2026-03-01 07:33:34,2026-03-01 07:48:34,15,Success,1677459,,,Incremental
REF-00656,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-02-28 05:33:34,2026-02-28 06:21:34,48,Success,1165767,,,Incremental
REF-00657,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-02-27 07:33:34,2026-02-27 07:37:34,4,Success,1015622,,,Full
REF-00658,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-02-26 06:33:34,2026-02-26 07:14:34,41,Success,1107064,,,Incremental
REF-00659,DS-010,Executive Summary Dataset,WS-007,Michigan Auto - Executive,Scheduled,Schedule,2026-02-25 08:33:34,2026-02-25 08:43:34,10,Success,476318,,,Incremental
REF-00660,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-05-25 16:33:34,2026-05-25 16:41:34,8,Success,900880,,,Full
REF-00661,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-05-24 15:33:34,2026-05-24 15:38:34,5,Success,421777,,,Incremental
REF-00662,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-05-23 17:33:34,2026-05-23 17:52:34,19,Success,100767,,,Incremental
REF-00663,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Manual,Schedule,2026-05-22 19:33:34,2026-05-22 19:49:34,16,Success,1242292,,,Incremental
REF-00664,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Manual,Schedule,2026-05-21 21:33:34,2026-05-21 21:53:34,20,Warning,0,TIMEOUT,Authentication failed for data source,Incremental
REF-00665,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-05-20 22:33:34,2026-05-20 22:40:34,7,Success,217839,,,Incremental
REF-00666,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-05-19 23:33:34,2026-05-19 23:46:34,13,Success,1900918,,,Incremental
REF-00667,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-05-19 00:33:34,2026-05-19 01:21:34,48,Success,1005550,,,Incremental
REF-00668,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-05-18 02:33:34,2026-05-18 02:58:34,25,Success,806110,,,Incremental
REF-00669,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-05-17 02:33:34,2026-05-17 03:09:34,36,Success,295028,,,Full
REF-00670,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-05-16 04:33:34,2026-05-16 04:34:34,1,Failed,0,SCHEMA_CHANGE,Authentication failed for data source,Incremental
REF-00671,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,User,2026-05-15 05:33:34,2026-05-15 05:54:34,21,Success,1803831,,,Incremental
REF-00672,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-05-14 04:33:34,2026-05-14 04:59:34,26,Success,386013,,,Incremental
REF-00673,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-05-13 03:33:34,2026-05-13 04:18:34,45,Success,1428762,,,Incremental
REF-00674,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Manual,Schedule,2026-05-12 01:33:34,2026-05-12 02:23:34,50,Success,1950474,,,Incremental
REF-00675,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,OnDemand,Schedule,2026-05-11 02:33:34,2026-05-11 03:14:34,41,Success,1780058,,,Incremental
REF-00676,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-05-10 01:33:34,2026-05-10 02:21:34,48,Success,1616360,,,Incremental
REF-00677,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,OnDemand,API,2026-05-09 00:33:34,2026-05-09 01:18:34,45,Success,1274929,,,Incremental
REF-00678,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-05-08 01:33:34,2026-05-08 01:42:34,9,Success,266251,,,Incremental
REF-00679,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-05-07 02:33:34,2026-05-07 02:39:34,6,Warning,0,TIMEOUT,Connection timeout after 300s,Incremental
REF-00680,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-05-06 02:33:34,2026-05-06 03:15:34,42,Success,1317013,,,Incremental
REF-00681,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-05-05 01:33:34,2026-05-05 01:48:34,15,Success,625646,,,Full
REF-00682,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-05-04 01:33:34,2026-05-04 02:10:34,37,Success,1156345,,,Incremental
REF-00683,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-05-03 03:33:34,2026-05-03 03:56:34,23,Success,1798607,,,Full
REF-00684,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Manual,Schedule,2026-05-02 01:33:34,2026-05-02 02:25:34,52,Success,645530,,,Incremental
REF-00685,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-05-01 01:33:34,2026-05-01 02:07:34,34,Success,1612247,,,Incremental
REF-00686,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Manual,Schedule,2026-04-29 23:33:34,2026-04-30 00:06:34,33,Success,1189135,,,Incremental
REF-00687,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-04-28 22:33:34,2026-04-28 23:00:34,27,Success,1303816,,,Full
REF-00688,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-04-28 00:33:34,2026-04-28 00:44:34,11,Success,1765178,,,Incremental
REF-00689,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,OnDemand,Schedule,2026-04-27 00:33:34,2026-04-27 01:03:34,30,Success,733817,,,Full
REF-00690,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,User,2026-04-26 01:33:34,2026-04-26 02:17:34,44,Success,664520,,,Full
REF-00691,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-04-25 01:33:34,2026-04-25 01:37:34,4,Success,1139141,,,Incremental
REF-00692,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-04-23 23:33:34,2026-04-24 00:02:34,29,Success,569140,,,Full
REF-00693,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-04-22 23:33:34,2026-04-23 00:00:34,27,Success,686166,,,Full
REF-00694,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-04-22 00:33:34,2026-04-22 01:08:34,35,Success,1711749,,,Incremental
REF-00695,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,API,2026-04-21 00:33:34,2026-04-21 00:48:34,15,Success,1052183,,,Full
REF-00696,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-04-19 22:33:34,2026-04-19 22:52:34,19,Success,109680,,,Incremental
REF-00697,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-04-18 20:33:34,2026-04-18 20:41:34,8,Success,1515140,,,Incremental
REF-00698,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-04-17 22:33:34,2026-04-17 23:09:34,36,Success,1006710,,,Full
REF-00699,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-04-16 22:33:34,2026-04-16 22:55:34,22,Success,917879,,,Incremental
REF-00700,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-04-15 22:33:34,2026-04-15 23:05:34,32,Success,1418363,,,Full
REF-00701,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,API,2026-04-14 20:33:34,2026-04-14 21:12:34,39,Success,1056905,,,Incremental
REF-00702,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,User,2026-04-13 19:33:34,2026-04-13 20:16:34,43,Success,1127193,,,Incremental
REF-00703,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-04-12 17:33:34,2026-04-12 17:39:34,6,Success,1105278,,,Full
REF-00704,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Manual,User,2026-04-11 17:33:34,2026-04-11 18:02:34,29,Success,678264,,,Incremental
REF-00705,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-04-10 16:33:34,2026-04-10 16:54:34,21,Success,1364849,,,Full
REF-00706,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-04-09 17:33:34,2026-04-09 17:37:34,4,Success,525032,,,Incremental
REF-00707,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-04-08 16:33:34,2026-04-08 16:38:34,5,Success,433604,,,Full
REF-00708,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Manual,API,2026-04-07 16:33:34,2026-04-07 16:47:34,14,Success,1361182,,,Incremental
REF-00709,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-04-06 18:33:34,2026-04-06 18:56:34,23,Success,1271646,,,Incremental
REF-00710,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Manual,Schedule,2026-04-05 18:33:34,2026-04-05 18:41:34,8,Success,842349,,,Full
REF-00711,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-04-04 20:33:34,2026-04-04 21:08:34,35,Success,1966507,,,Incremental
REF-00712,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-04-03 18:33:34,2026-04-03 18:41:34,8,Success,509283,,,Incremental
REF-00713,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,User,2026-04-02 16:33:34,2026-04-02 17:27:34,54,Success,1579454,,,Full
REF-00714,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,User,2026-04-01 18:33:34,2026-04-01 18:53:34,20,Success,931646,,,Full
REF-00715,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-03-31 16:33:34,2026-03-31 16:43:34,10,Success,673727,,,Full
REF-00716,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-03-30 16:33:34,2026-03-30 16:45:34,12,Success,771262,,,Incremental
REF-00717,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-03-29 14:33:34,2026-03-29 15:18:34,45,Warning,0,CAPACITY_LIMIT,Authentication failed for data source,Full
REF-00718,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Manual,Schedule,2026-03-28 13:33:34,2026-03-28 14:20:34,47,Success,770962,,,Incremental
REF-00719,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Manual,Schedule,2026-03-27 14:33:34,2026-03-27 15:00:34,27,Success,26496,,,Incremental
REF-00720,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-03-26 14:33:34,2026-03-26 15:28:34,55,Success,1596847,,,Incremental
REF-00721,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-03-25 13:33:34,2026-03-25 14:27:34,54,Success,1617972,,,Full
REF-00722,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,User,2026-03-24 15:33:34,2026-03-24 16:07:34,34,Success,997950,,,Incremental
REF-00723,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-03-23 14:33:34,2026-03-23 15:28:34,55,Success,220544,,,Incremental
REF-00724,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-03-22 14:33:34,2026-03-22 15:22:34,49,Success,1715882,,,Incremental
REF-00725,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-03-21 16:33:34,2026-03-21 16:47:34,14,Success,1331533,,,Full
REF-00726,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-03-20 17:33:34,2026-03-20 17:56:34,23,Success,1217559,,,Incremental
REF-00727,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-03-19 18:33:34,2026-03-19 19:19:34,46,Success,870495,,,Incremental
REF-00728,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-03-18 19:33:34,2026-03-18 20:19:34,46,Success,1253653,,,Full
REF-00729,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-03-17 18:33:34,2026-03-17 19:01:34,28,Success,1847923,,,Incremental
REF-00730,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-03-16 20:33:34,2026-03-16 21:11:34,38,Success,1367081,,,Full
REF-00731,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-03-15 19:33:34,2026-03-15 20:20:34,47,Success,1796418,,,Incremental
REF-00732,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Manual,Schedule,2026-03-14 19:33:34,2026-03-14 19:35:34,2,Failed,0,SCHEMA_CHANGE,Authentication failed for data source,Incremental
REF-00733,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-03-13 18:33:34,2026-03-13 19:07:34,34,Success,258538,,,Incremental
REF-00734,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,User,2026-03-12 18:33:34,2026-03-12 19:07:34,34,Success,811266,,,Incremental
REF-00735,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-03-11 18:33:34,2026-03-11 18:48:34,15,Success,887303,,,Full
REF-00736,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-03-10 18:33:34,2026-03-10 19:04:34,31,Success,1912805,,,Incremental
REF-00737,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-03-09 20:33:34,2026-03-09 20:56:34,23,Success,1463375,,,Incremental
REF-00738,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-03-08 19:33:34,2026-03-08 19:52:34,19,Success,163208,,,Incremental
REF-00739,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Manual,API,2026-03-07 20:33:34,2026-03-07 20:58:34,25,Success,1281659,,,Incremental
REF-00740,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,API,2026-03-06 22:33:34,2026-03-06 23:15:34,42,Warning,0,AUTH_FAIL,Connection timeout after 300s,Incremental
REF-00741,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,User,2026-03-06 00:33:34,2026-03-06 00:52:34,19,Success,366235,,,Incremental
REF-00742,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-03-05 01:33:34,2026-03-05 02:09:34,36,Warning,0,TIMEOUT,Capacity limit exceeded,Incremental
REF-00743,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Manual,Schedule,2026-03-04 01:33:34,2026-03-04 02:03:34,30,Success,603337,,,Incremental
REF-00744,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-03-03 01:33:34,2026-03-03 02:03:34,30,Success,1882068,,,Incremental
REF-00745,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-03-02 02:33:34,2026-03-02 03:18:34,45,Success,1345156,,,Full
REF-00746,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-03-01 03:33:34,2026-03-01 04:06:34,33,Success,555729,,,Full
REF-00747,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-02-28 02:33:34,2026-02-28 02:37:34,4,Failed,0,SCHEMA_CHANGE,Connection timeout after 300s,Incremental
REF-00748,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-02-27 03:33:34,2026-02-27 03:47:34,14,Success,1761024,,,Full
REF-00749,DS-011,Finance Consolidated,WS-006,Michigan Auto - Finance,Scheduled,Schedule,2026-02-26 01:33:34,2026-02-26 01:36:34,3,Success,1113134,,,Incremental
