transaction_id,period,cost_centre_id,cost_centre_name,gl_account_id,gl_account_name,plant,budget_amount_usd,actual_amount_usd,variance_amount_usd,variance_pct,posted_by,posted_date,approved_by,journal_reference,is_accrual,fiscal_year,fiscal_quarter
FAR-000119,2024-10,CC-1001,Stamping Dept,GL-5004,Energy,Flint Plant,118184.17,102716.08,-15468.09,-13.09,finance@michiganauto.com,2025-12-07,ds.lead@michiganauto.com,JNL-613463,False,2024,Q4
FAR-000120,2024-03,CC-1004,Assembly Dept,GL-6001,Maintenance Parts,Flint Plant,7273.13,9447.15,2174.02,29.89,analyst1@michiganauto.com,2025-10-24,ds.lead@michiganauto.com,JNL-518833,False,2024,Q3
FAR-000121,2024-07,CC-2001,Maintenance Eng,GL-4003,Contractor Cost,Lansing Plant,207078.47,130889.27,-76189.2,-36.79,exec.admin@michiganauto.com,2025-06-10,ops.lead@michiganauto.com,JNL-622703,False,2024,Q2
FAR-000122,2024-04,CC-2002,Tooling & Fixtures,GL-6002,External Repairs,Detroit Plant,125042.7,137624.85,12582.15,10.06,exec.admin@michiganauto.com,2025-05-27,ds.lead@michiganauto.com,JNL-641365,False,2024,Q2
FAR-000123,2024-06,CC-3001,Finance & Admin,GL-5001,Raw Materials,Detroit Plant,158447.09,177498.88,19051.79,12.02,exec.admin@michiganauto.com,2026-03-11,ops.lead@michiganauto.com,JNL-101624,False,2024,Q2
FAR-000124,2024-09,CC-1001,Stamping Dept,GL-6002,External Repairs,Flint Plant,27935.46,25762.49,-2172.97,-7.78,analyst2@michiganauto.com,2025-06-04,john.smith@michiganauto.com,JNL-324271,False,2024,Q3
FAR-000125,2024-12,CC-1005,Quality Control,GL-4003,Contractor Cost,Lansing Plant,65715.23,71674.75,5959.52,9.07,analyst1@michiganauto.com,2025-12-19,ds.lead@michiganauto.com,JNL-851276,False,2024,Q2
FAR-000126,2024-04,CC-1004,Assembly Dept,GL-4002,Indirect Labour,Detroit Plant,62266.06,39622.58,-22643.48,-36.37,analyst1@michiganauto.com,2025-06-01,maint.mgr@michiganauto.com,JNL-666414,True,2024,Q4
FAR-000127,2024-11,CC-1004,Assembly Dept,GL-6002,External Repairs,Lansing Plant,104571.76,148157.55,43585.79,41.68,exec.admin@michiganauto.com,2025-08-12,maint.mgr@michiganauto.com,JNL-437137,False,2024,Q4
FAR-000128,2024-07,CC-1005,Quality Control,GL-5002,Consumables,Detroit Plant,144722.02,167727.6,23005.58,15.9,analyst2@michiganauto.com,2025-08-06,john.smith@michiganauto.com,JNL-686517,False,2024,Q3
FAR-000129,2024-01,CC-2002,Tooling & Fixtures,GL-5004,Energy,Flint Plant,87794.68,72126.79,-15667.89,-17.85,analyst1@michiganauto.com,2025-09-24,john.smith@michiganauto.com,JNL-992412,False,2024,Q4
FAR-000130,2024-07,CC-2003,HSE & Compliance,GL-4002,Indirect Labour,Detroit Plant,126393.34,92786.32,-33607.02,-26.59,analyst2@michiganauto.com,2025-06-12,john.smith@michiganauto.com,JNL-907537,False,2024,Q1
FAR-000131,2024-11,CC-3002,IT Operations,GL-7001,Overhead Allocation,Detroit Plant,201439.91,132164.02,-69275.89,-34.39,exec.admin@michiganauto.com,2026-03-21,maint.mgr@michiganauto.com,JNL-139812,False,2024,Q4
FAR-000132,2024-03,CC-2002,Tooling & Fixtures,GL-5001,Raw Materials,Lansing Plant,125002.1,135034.76,10032.66,8.03,finance@michiganauto.com,2025-10-01,maint.mgr@michiganauto.com,JNL-917627,False,2024,Q4
FAR-000133,2024-07,CC-2001,Maintenance Eng,GL-7001,Overhead Allocation,Lansing Plant,151830.82,160937.67,9106.85,6.0,exec.admin@michiganauto.com,2025-12-29,maint.mgr@michiganauto.com,JNL-505028,True,2024,Q2
FAR-000134,2024-11,CC-2002,Tooling & Fixtures,GL-4003,Contractor Cost,Lansing Plant,103890.43,138933.14,35042.71,33.73,exec.admin@michiganauto.com,2025-11-12,ds.lead@michiganauto.com,JNL-454493,False,2024,Q2
FAR-000135,2024-10,CC-1003,Paint Shop,GL-5003,Tooling,Lansing Plant,215250.5,293936.31,78685.81,36.56,analyst2@michiganauto.com,2025-09-12,ds.lead@michiganauto.com,JNL-102350,False,2024,Q1
FAR-000136,2024-01,CC-2001,Maintenance Eng,GL-5003,Tooling,Detroit Plant,123337.67,83097.31,-40240.36,-32.63,analyst1@michiganauto.com,2026-02-20,ops.lead@michiganauto.com,JNL-133638,False,2024,Q1
FAR-000137,2024-03,CC-3001,Finance & Admin,GL-4001,Direct Labour,Flint Plant,243467.19,254148.67,10681.48,4.39,finance@michiganauto.com,2025-06-17,ops.lead@michiganauto.com,JNL-646082,False,2024,Q3
FAR-000138,2024-11,CC-2002,Tooling & Fixtures,GL-6002,External Repairs,Detroit Plant,121369.49,103202.82,-18166.67,-14.97,analyst2@michiganauto.com,2026-03-12,john.smith@michiganauto.com,JNL-357091,False,2024,Q1
FAR-000139,2024-03,CC-1005,Quality Control,GL-5001,Raw Materials,Flint Plant,202074.05,302234.25,100160.2,49.57,analyst2@michiganauto.com,2026-03-03,ops.lead@michiganauto.com,JNL-301809,False,2024,Q4
FAR-000140,2024-12,CC-1002,Welding Dept,GL-5002,Consumables,Lansing Plant,10764.49,11423.11,658.62,6.12,exec.admin@michiganauto.com,2025-10-22,maint.mgr@michiganauto.com,JNL-990133,False,2024,Q2
FAR-000141,2024-04,CC-1003,Paint Shop,GL-4002,Indirect Labour,Detroit Plant,185334.51,204446.51,19112.0,10.31,analyst2@michiganauto.com,2025-11-20,ops.lead@michiganauto.com,JNL-844146,False,2024,Q4
FAR-000142,2024-11,CC-2003,HSE & Compliance,GL-6002,External Repairs,Detroit Plant,81615.89,83615.3,1999.41,2.45,finance@michiganauto.com,2025-11-07,maint.mgr@michiganauto.com,JNL-932273,True,2024,Q4
FAR-000143,2024-03,CC-3001,Finance & Admin,GL-6001,Maintenance Parts,Lansing Plant,189744.3,245418.3,55674.0,29.34,analyst2@michiganauto.com,2026-04-26,john.smith@michiganauto.com,JNL-664895,False,2024,Q1
FAR-000144,2024-09,CC-2002,Tooling & Fixtures,GL-6001,Maintenance Parts,Flint Plant,158110.9,123792.77,-34318.13,-21.71,analyst1@michiganauto.com,2026-02-16,ops.lead@michiganauto.com,JNL-652133,False,2024,Q1
FAR-000145,2024-06,CC-2001,Maintenance Eng,GL-4003,Contractor Cost,Lansing Plant,190440.09,204995.56,14555.47,7.64,analyst2@michiganauto.com,2025-10-04,ds.lead@michiganauto.com,JNL-627383,False,2024,Q4
FAR-000146,2024-06,CC-3002,IT Operations,GL-5004,Energy,Flint Plant,91574.38,64250.28,-27324.1,-29.84,exec.admin@michiganauto.com,2025-06-28,john.smith@michiganauto.com,JNL-671769,False,2024,Q4
FAR-000147,2024-09,CC-2001,Maintenance Eng,GL-7001,Overhead Allocation,Lansing Plant,6515.87,9508.63,2992.76,45.93,analyst1@michiganauto.com,2026-05-05,maint.mgr@michiganauto.com,JNL-912732,False,2024,Q2
FAR-000148,2024-04,CC-3001,Finance & Admin,GL-5001,Raw Materials,Flint Plant,98546.03,86237.61,-12308.42,-12.49,analyst1@michiganauto.com,2025-07-01,ds.lead@michiganauto.com,JNL-541921,True,2024,Q2
FAR-000149,2024-05,CC-1005,Quality Control,GL-4001,Direct Labour,Detroit Plant,108232.96,99646.28,-8586.68,-7.93,finance@michiganauto.com,2025-10-16,john.smith@michiganauto.com,JNL-996870,False,2024,Q1
FAR-000150,2024-09,CC-2002,Tooling & Fixtures,GL-5001,Raw Materials,Lansing Plant,177130.34,253595.92,76465.58,43.17,analyst2@michiganauto.com,2025-05-30,ds.lead@michiganauto.com,JNL-692542,False,2024,Q3
FAR-000151,2024-04,CC-1002,Welding Dept,GL-4003,Contractor Cost,Lansing Plant,200694.4,297805.38,97110.98,48.39,finance@michiganauto.com,2026-02-14,ops.lead@michiganauto.com,JNL-881562,False,2024,Q4
FAR-000152,2024-05,CC-1005,Quality Control,GL-5002,Consumables,Lansing Plant,20940.29,12810.23,-8130.06,-38.82,finance@michiganauto.com,2025-09-08,ds.lead@michiganauto.com,JNL-349975,False,2024,Q4
FAR-000153,2024-02,CC-1003,Paint Shop,GL-7001,Overhead Allocation,Lansing Plant,13586.25,9247.02,-4339.23,-31.94,finance@michiganauto.com,2026-03-06,maint.mgr@michiganauto.com,JNL-460808,False,2024,Q1
FAR-000154,2024-02,CC-2002,Tooling & Fixtures,GL-5002,Consumables,Detroit Plant,123936.24,112309.05,-11627.19,-9.38,finance@michiganauto.com,2025-08-24,john.smith@michiganauto.com,JNL-183529,False,2024,Q4
FAR-000155,2024-10,CC-1002,Welding Dept,GL-5003,Tooling,Flint Plant,132466.57,134232.25,1765.68,1.33,analyst2@michiganauto.com,2025-10-31,john.smith@michiganauto.com,JNL-381165,False,2024,Q1
FAR-000156,2024-03,CC-2001,Maintenance Eng,GL-5001,Raw Materials,Detroit Plant,110677.43,130127.73,19450.3,17.57,exec.admin@michiganauto.com,2025-11-11,john.smith@michiganauto.com,JNL-369941,False,2024,Q2
FAR-000157,2024-12,CC-3002,IT Operations,GL-5001,Raw Materials,Lansing Plant,50722.74,51874.61,1151.87,2.27,exec.admin@michiganauto.com,2026-03-13,ds.lead@michiganauto.com,JNL-783584,False,2024,Q3
FAR-000158,2024-10,CC-2002,Tooling & Fixtures,GL-5001,Raw Materials,Lansing Plant,136739.82,113666.14,-23073.68,-16.87,finance@michiganauto.com,2025-05-28,john.smith@michiganauto.com,JNL-660072,False,2024,Q1
FAR-000159,2024-03,CC-3001,Finance & Admin,GL-5001,Raw Materials,Detroit Plant,200114.87,296261.3,96146.43,48.05,analyst1@michiganauto.com,2025-11-05,ds.lead@michiganauto.com,JNL-369129,True,2024,Q2
FAR-000160,2024-10,CC-2003,HSE & Compliance,GL-4002,Indirect Labour,Lansing Plant,185067.58,165613.45,-19454.13,-10.51,analyst1@michiganauto.com,2026-03-17,john.smith@michiganauto.com,JNL-247441,False,2024,Q2
FAR-000161,2024-05,CC-1001,Stamping Dept,GL-5002,Consumables,Flint Plant,66032.24,59380.42,-6651.82,-10.07,analyst1@michiganauto.com,2025-06-01,ops.lead@michiganauto.com,JNL-326477,False,2024,Q4
FAR-000162,2024-10,CC-1001,Stamping Dept,GL-7001,Overhead Allocation,Flint Plant,23400.07,22004.57,-1395.5,-5.96,finance@michiganauto.com,2025-11-30,maint.mgr@michiganauto.com,JNL-338328,False,2024,Q4
FAR-000163,2024-07,CC-3002,IT Operations,GL-5004,Energy,Lansing Plant,5743.28,3931.62,-1811.66,-31.54,finance@michiganauto.com,2025-08-13,ds.lead@michiganauto.com,JNL-489671,False,2024,Q4
FAR-000164,2024-02,CC-1004,Assembly Dept,GL-7001,Overhead Allocation,Detroit Plant,207036.78,248313.52,41276.74,19.94,finance@michiganauto.com,2026-02-23,ops.lead@michiganauto.com,JNL-171400,False,2024,Q3
FAR-000165,2024-08,CC-2001,Maintenance Eng,GL-6002,External Repairs,Lansing Plant,11196.2,11625.87,429.67,3.84,analyst2@michiganauto.com,2025-12-27,john.smith@michiganauto.com,JNL-441112,False,2024,Q4
FAR-000166,2024-10,CC-1003,Paint Shop,GL-5002,Consumables,Flint Plant,151785.11,187532.61,35747.5,23.55,finance@michiganauto.com,2026-04-29,ops.lead@michiganauto.com,JNL-348095,False,2024,Q2
FAR-000167,2024-08,CC-3001,Finance & Admin,GL-5004,Energy,Flint Plant,154240.02,145921.85,-8318.17,-5.39,analyst1@michiganauto.com,2026-02-12,john.smith@michiganauto.com,JNL-343609,False,2024,Q4
FAR-000168,2024-12,CC-1004,Assembly Dept,GL-4003,Contractor Cost,Flint Plant,45952.44,42923.13,-3029.31,-6.59,exec.admin@michiganauto.com,2026-03-05,ds.lead@michiganauto.com,JNL-862152,True,2024,Q2
FAR-000169,2024-07,CC-1002,Welding Dept,GL-4001,Direct Labour,Flint Plant,14694.19,11717.4,-2976.79,-20.26,analyst2@michiganauto.com,2026-05-04,john.smith@michiganauto.com,JNL-254932,True,2024,Q2
FAR-000170,2024-03,CC-3001,Finance & Admin,GL-7001,Overhead Allocation,Lansing Plant,82895.62,113456.75,30561.13,36.87,analyst1@michiganauto.com,2026-02-20,ds.lead@michiganauto.com,JNL-925853,False,2024,Q2
FAR-000171,2024-03,CC-2003,HSE & Compliance,GL-4002,Indirect Labour,Lansing Plant,18483.1,13538.91,-4944.19,-26.75,analyst1@michiganauto.com,2026-05-10,ds.lead@michiganauto.com,JNL-395342,False,2024,Q2
FAR-000172,2024-09,CC-1001,Stamping Dept,GL-5004,Energy,Lansing Plant,203253.56,202925.42,-328.14,-0.16,analyst1@michiganauto.com,2025-08-11,john.smith@michiganauto.com,JNL-211309,False,2024,Q3
FAR-000173,2024-10,CC-1004,Assembly Dept,GL-5003,Tooling,Detroit Plant,104965.93,113604.53,8638.6,8.23,analyst2@michiganauto.com,2026-01-20,ds.lead@michiganauto.com,JNL-790665,False,2024,Q2
FAR-000174,2024-01,CC-1005,Quality Control,GL-4003,Contractor Cost,Lansing Plant,102004.87,118367.73,16362.86,16.04,finance@michiganauto.com,2025-06-12,ops.lead@michiganauto.com,JNL-243089,False,2024,Q2
FAR-000175,2024-04,CC-1003,Paint Shop,GL-7001,Overhead Allocation,Lansing Plant,97221.86,77228.91,-19992.95,-20.56,analyst1@michiganauto.com,2026-04-16,ds.lead@michiganauto.com,JNL-981768,False,2024,Q4
FAR-000176,2024-11,CC-1002,Welding Dept,GL-4002,Indirect Labour,Lansing Plant,10888.7,7717.01,-3171.69,-29.13,finance@michiganauto.com,2025-10-31,john.smith@michiganauto.com,JNL-545310,False,2024,Q2
FAR-000177,2024-01,CC-3001,Finance & Admin,GL-5004,Energy,Flint Plant,43974.82,46531.11,2556.29,5.81,analyst1@michiganauto.com,2025-11-13,john.smith@michiganauto.com,JNL-349568,False,2024,Q1
FAR-000178,2024-07,CC-3002,IT Operations,GL-4001,Direct Labour,Flint Plant,85797.23,97936.11,12138.88,14.15,analyst2@michiganauto.com,2025-09-04,ds.lead@michiganauto.com,JNL-655218,False,2024,Q3
FAR-000179,2024-02,CC-1003,Paint Shop,GL-6001,Maintenance Parts,Detroit Plant,20071.18,18336.48,-1734.7,-8.64,finance@michiganauto.com,2025-07-02,john.smith@michiganauto.com,JNL-766436,False,2024,Q4
FAR-000180,2024-06,CC-2002,Tooling & Fixtures,GL-4003,Contractor Cost,Lansing Plant,12611.64,10666.99,-1944.65,-15.42,finance@michiganauto.com,2025-07-28,john.smith@michiganauto.com,JNL-316001,False,2024,Q1
FAR-000181,2024-11,CC-3002,IT Operations,GL-4001,Direct Labour,Lansing Plant,18616.32,21373.83,2757.51,14.81,analyst2@michiganauto.com,2025-06-20,ops.lead@michiganauto.com,JNL-206880,False,2024,Q4
FAR-000182,2024-07,CC-3002,IT Operations,GL-7001,Overhead Allocation,Detroit Plant,200427.59,205730.46,5302.87,2.65,exec.admin@michiganauto.com,2025-05-29,ops.lead@michiganauto.com,JNL-661222,False,2024,Q4
FAR-000183,2024-05,CC-1002,Welding Dept,GL-5004,Energy,Lansing Plant,95997.35,123829.54,27832.19,28.99,analyst2@michiganauto.com,2025-09-10,john.smith@michiganauto.com,JNL-230177,True,2024,Q4
FAR-000184,2024-06,CC-3001,Finance & Admin,GL-6001,Maintenance Parts,Detroit Plant,119948.89,77433.74,-42515.15,-35.44,finance@michiganauto.com,2025-10-22,ops.lead@michiganauto.com,JNL-863541,False,2024,Q3
FAR-000185,2024-12,CC-2003,HSE & Compliance,GL-7001,Overhead Allocation,Lansing Plant,86908.95,128382.65,41473.7,47.72,analyst2@michiganauto.com,2026-02-04,maint.mgr@michiganauto.com,JNL-871421,False,2024,Q4
FAR-000186,2024-04,CC-1005,Quality Control,GL-6001,Maintenance Parts,Detroit Plant,207541.31,237033.12,29491.81,14.21,exec.admin@michiganauto.com,2026-05-23,maint.mgr@michiganauto.com,JNL-952363,False,2024,Q1
FAR-000187,2024-07,CC-3001,Finance & Admin,GL-4001,Direct Labour,Detroit Plant,118458.11,160898.0,42439.89,35.83,analyst2@michiganauto.com,2025-10-10,ops.lead@michiganauto.com,JNL-672666,False,2024,Q1
FAR-000188,2024-09,CC-1004,Assembly Dept,GL-4002,Indirect Labour,Lansing Plant,150973.36,186738.08,35764.72,23.69,analyst2@michiganauto.com,2025-11-02,john.smith@michiganauto.com,JNL-412146,True,2024,Q1
FAR-000189,2024-06,CC-1001,Stamping Dept,GL-6002,External Repairs,Detroit Plant,229055.12,199498.43,-29556.69,-12.9,exec.admin@michiganauto.com,2025-11-20,ops.lead@michiganauto.com,JNL-870891,True,2024,Q3
FAR-000190,2024-12,CC-1004,Assembly Dept,GL-6001,Maintenance Parts,Detroit Plant,61702.06,46615.72,-15086.34,-24.45,analyst1@michiganauto.com,2025-08-14,ops.lead@michiganauto.com,JNL-104883,False,2024,Q4
FAR-000191,2024-05,CC-1002,Welding Dept,GL-5002,Consumables,Detroit Plant,72960.62,78130.72,5170.1,7.09,analyst1@michiganauto.com,2026-03-01,ops.lead@michiganauto.com,JNL-983910,True,2024,Q3
FAR-000192,2024-06,CC-1001,Stamping Dept,GL-4002,Indirect Labour,Detroit Plant,83462.06,52582.55,-30879.51,-37.0,analyst2@michiganauto.com,2026-01-07,john.smith@michiganauto.com,JNL-840702,False,2024,Q4
FAR-000193,2024-04,CC-3002,IT Operations,GL-4003,Contractor Cost,Lansing Plant,91243.58,136344.22,45100.64,49.43,analyst2@michiganauto.com,2025-09-18,john.smith@michiganauto.com,JNL-767765,False,2024,Q3
FAR-000194,2024-04,CC-3002,IT Operations,GL-4003,Contractor Cost,Lansing Plant,133361.18,150605.0,17243.82,12.93,analyst2@michiganauto.com,2026-03-28,john.smith@michiganauto.com,JNL-360169,False,2024,Q4
FAR-000195,2024-01,CC-2002,Tooling & Fixtures,GL-5001,Raw Materials,Lansing Plant,131720.53,179801.03,48080.5,36.5,finance@michiganauto.com,2025-06-02,ops.lead@michiganauto.com,JNL-652407,False,2024,Q2
FAR-000196,2024-08,CC-1005,Quality Control,GL-4001,Direct Labour,Flint Plant,151197.43,223324.43,72127.0,47.7,analyst1@michiganauto.com,2026-02-15,ops.lead@michiganauto.com,JNL-182820,False,2024,Q4
FAR-000197,2024-09,CC-1003,Paint Shop,GL-4002,Indirect Labour,Detroit Plant,182933.38,127974.99,-54958.39,-30.04,analyst1@michiganauto.com,2025-10-14,ds.lead@michiganauto.com,JNL-584486,False,2024,Q4
FAR-000198,2024-11,CC-3001,Finance & Admin,GL-4002,Indirect Labour,Flint Plant,200540.51,154845.63,-45694.88,-22.79,finance@michiganauto.com,2025-05-30,ds.lead@michiganauto.com,JNL-626603,False,2024,Q4
FAR-000199,2024-06,CC-2002,Tooling & Fixtures,GL-6002,External Repairs,Detroit Plant,139814.39,177252.84,37438.45,26.78,analyst2@michiganauto.com,2026-04-16,maint.mgr@michiganauto.com,JNL-664643,False,2024,Q1
FAR-000200,2024-04,CC-1001,Stamping Dept,GL-4003,Contractor Cost,Lansing Plant,213404.32,311272.82,97868.5,45.86,finance@michiganauto.com,2026-01-06,ds.lead@michiganauto.com,JNL-433824,False,2024,Q3
FAR-000201,2024-03,CC-2002,Tooling & Fixtures,GL-6001,Maintenance Parts,Detroit Plant,164227.11,124272.62,-39954.49,-24.33,finance@michiganauto.com,2025-10-11,ds.lead@michiganauto.com,JNL-348227,True,2024,Q2
FAR-000202,2024-05,CC-1002,Welding Dept,GL-6001,Maintenance Parts,Detroit Plant,159636.26,107290.72,-52345.54,-32.79,analyst2@michiganauto.com,2025-06-30,ops.lead@michiganauto.com,JNL-240195,False,2024,Q3
FAR-000203,2024-03,CC-1005,Quality Control,GL-5001,Raw Materials,Lansing Plant,38834.19,31303.55,-7530.64,-19.39,exec.admin@michiganauto.com,2025-11-04,john.smith@michiganauto.com,JNL-709612,False,2024,Q4
FAR-000204,2024-05,CC-1001,Stamping Dept,GL-5002,Consumables,Lansing Plant,183062.55,179240.12,-3822.43,-2.09,analyst2@michiganauto.com,2025-07-13,john.smith@michiganauto.com,JNL-521678,False,2024,Q4
FAR-000205,2024-11,CC-1001,Stamping Dept,GL-4002,Indirect Labour,Lansing Plant,149194.43,128537.52,-20656.91,-13.85,analyst2@michiganauto.com,2026-02-08,ops.lead@michiganauto.com,JNL-151386,False,2024,Q3
FAR-000206,2024-02,CC-1005,Quality Control,GL-7001,Overhead Allocation,Flint Plant,93787.34,61916.85,-31870.49,-33.98,analyst2@michiganauto.com,2025-08-27,john.smith@michiganauto.com,JNL-439667,False,2024,Q2
FAR-000207,2024-01,CC-2001,Maintenance Eng,GL-4003,Contractor Cost,Lansing Plant,178301.3,186673.47,8372.17,4.7,finance@michiganauto.com,2025-07-10,john.smith@michiganauto.com,JNL-390703,True,2024,Q1
FAR-000208,2024-06,CC-1005,Quality Control,GL-5002,Consumables,Flint Plant,49572.13,56829.08,7256.95,14.64,analyst1@michiganauto.com,2025-09-21,ds.lead@michiganauto.com,JNL-514285,False,2024,Q3
FAR-000209,2024-11,CC-3002,IT Operations,GL-5004,Energy,Lansing Plant,142854.2,202801.61,59947.41,41.96,exec.admin@michiganauto.com,2026-03-23,ops.lead@michiganauto.com,JNL-568661,True,2024,Q4
FAR-000210,2024-07,CC-1002,Welding Dept,GL-5002,Consumables,Flint Plant,30344.86,22865.4,-7479.46,-24.65,analyst2@michiganauto.com,2025-11-14,ops.lead@michiganauto.com,JNL-488484,True,2024,Q4
FAR-000211,2024-08,CC-1001,Stamping Dept,GL-7001,Overhead Allocation,Lansing Plant,160214.84,235506.92,75292.08,46.99,analyst1@michiganauto.com,2025-06-27,ops.lead@michiganauto.com,JNL-413338,True,2024,Q2
FAR-000212,2024-04,CC-3001,Finance & Admin,GL-4002,Indirect Labour,Detroit Plant,151169.46,138477.63,-12691.83,-8.4,analyst1@michiganauto.com,2025-06-28,ds.lead@michiganauto.com,JNL-365093,False,2024,Q2
FAR-000213,2024-04,CC-1003,Paint Shop,GL-5001,Raw Materials,Lansing Plant,77457.42,101707.79,24250.37,31.31,exec.admin@michiganauto.com,2025-09-21,maint.mgr@michiganauto.com,JNL-580180,False,2024,Q2
FAR-000214,2024-12,CC-1003,Paint Shop,GL-5002,Consumables,Lansing Plant,249004.76,317406.89,68402.13,27.47,analyst1@michiganauto.com,2026-03-16,ops.lead@michiganauto.com,JNL-528326,False,2024,Q3
FAR-000215,2024-12,CC-2002,Tooling & Fixtures,GL-6001,Maintenance Parts,Flint Plant,131508.33,186277.44,54769.11,41.65,exec.admin@michiganauto.com,2026-01-09,maint.mgr@michiganauto.com,JNL-803312,False,2024,Q1
FAR-000216,2024-01,CC-2003,HSE & Compliance,GL-5004,Energy,Detroit Plant,246187.39,292830.92,46643.53,18.95,analyst1@michiganauto.com,2025-09-30,ds.lead@michiganauto.com,JNL-918220,False,2024,Q3
FAR-000217,2024-03,CC-2001,Maintenance Eng,GL-7001,Overhead Allocation,Lansing Plant,231774.67,178264.06,-53510.61,-23.09,analyst1@michiganauto.com,2025-09-05,ops.lead@michiganauto.com,JNL-652602,False,2024,Q1
FAR-000218,2024-01,CC-3002,IT Operations,GL-5002,Consumables,Lansing Plant,31326.63,39958.91,8632.28,27.56,finance@michiganauto.com,2025-09-28,ds.lead@michiganauto.com,JNL-678648,True,2024,Q2
FAR-000219,2024-08,CC-3001,Finance & Admin,GL-4003,Contractor Cost,Flint Plant,227552.28,213599.88,-13952.4,-6.13,exec.admin@michiganauto.com,2025-09-07,john.smith@michiganauto.com,JNL-148339,False,2024,Q2
FAR-000220,2024-12,CC-3002,IT Operations,GL-5001,Raw Materials,Flint Plant,167097.33,227825.78,60728.45,36.34,finance@michiganauto.com,2025-06-07,maint.mgr@michiganauto.com,JNL-791714,True,2024,Q4
FAR-000221,2024-03,CC-1003,Paint Shop,GL-4002,Indirect Labour,Flint Plant,200566.23,256645.57,56079.34,27.96,analyst1@michiganauto.com,2025-11-20,john.smith@michiganauto.com,JNL-951433,False,2024,Q4
FAR-000222,2024-07,CC-1002,Welding Dept,GL-4002,Indirect Labour,Lansing Plant,96868.5,133822.63,36954.13,38.15,finance@michiganauto.com,2025-11-05,maint.mgr@michiganauto.com,JNL-426982,False,2024,Q1
FAR-000223,2024-12,CC-2003,HSE & Compliance,GL-5004,Energy,Flint Plant,54870.34,59615.19,4744.85,8.65,finance@michiganauto.com,2026-04-09,john.smith@michiganauto.com,JNL-677896,False,2024,Q1
FAR-000224,2024-02,CC-2001,Maintenance Eng,GL-5002,Consumables,Flint Plant,205038.07,204643.88,-394.19,-0.19,analyst1@michiganauto.com,2026-03-28,maint.mgr@michiganauto.com,JNL-175890,False,2024,Q2
