kpi_id,date,shift,machine_id,machine_name,plant,planned_minutes,run_time_minutes,downtime_minutes,availability_pct,performance_pct,quality_pct,oee_pct,total_parts,good_parts,scrap_parts,theoretical_output,actual_output,energy_kwh
KPI-000178,2026-03-27,Morning,MCH-001,Press Line A,Flint Plant,480,403,76,0.8415,0.7555,0.9495,0.6036,353,335,18,613,510,272.39
KPI-000179,2026-03-27,Afternoon,MCH-001,Press Line A,Flint Plant,480,400,79,0.8338,0.7882,0.9462,0.6218,351,332,19,661,508,184.65
KPI-000180,2026-03-27,Night,MCH-001,Press Line A,Lansing Plant,480,370,109,0.7717,0.9415,0.9876,0.7175,365,360,5,573,443,144.05
KPI-000181,2026-03-26,Morning,MCH-001,Press Line A,Detroit Plant,480,431,48,0.8981,0.9388,0.9251,0.78,573,530,43,507,461,111.56
KPI-000182,2026-03-26,Afternoon,MCH-001,Press Line A,Flint Plant,480,427,52,0.8898,0.7353,0.9444,0.6179,303,286,17,629,348,231.5
KPI-000183,2026-03-26,Night,MCH-001,Press Line A,Detroit Plant,480,415,64,0.8661,0.8477,0.9297,0.6826,372,345,27,615,351,157.56
KPI-000184,2026-03-25,Morning,MCH-001,Press Line A,Detroit Plant,480,439,40,0.9164,0.9107,0.9897,0.826,556,550,6,635,386,314.66
KPI-000185,2026-03-25,Afternoon,MCH-001,Press Line A,Flint Plant,480,343,136,0.7157,0.7302,0.9613,0.5024,393,377,16,452,414,107.84
KPI-000186,2026-03-25,Night,MCH-001,Press Line A,Detroit Plant,480,433,46,0.903,0.7821,0.9605,0.6783,494,474,20,480,400,241.63
KPI-000187,2026-03-24,Morning,MCH-001,Press Line A,Detroit Plant,480,434,45,0.906,0.7231,0.9775,0.6404,398,389,9,569,385,196.18
KPI-000188,2026-03-24,Afternoon,MCH-001,Press Line A,Lansing Plant,480,421,58,0.8783,0.7322,0.9526,0.6126,546,520,26,421,420,191.26
KPI-000189,2026-03-24,Night,MCH-001,Press Line A,Detroit Plant,480,379,100,0.7914,0.8018,0.9443,0.5992,375,354,21,642,488,276.88
KPI-000190,2026-03-23,Morning,MCH-001,Press Line A,Detroit Plant,480,376,103,0.7845,0.9056,0.971,0.6898,457,443,14,516,404,249.19
KPI-000191,2026-03-23,Afternoon,MCH-001,Press Line A,Flint Plant,480,444,35,0.927,0.8315,0.9828,0.7575,267,262,5,576,398,214.39
KPI-000192,2026-03-23,Night,MCH-001,Press Line A,Lansing Plant,480,381,98,0.7954,0.8323,0.9355,0.6193,289,270,19,574,419,236.84
KPI-000193,2026-03-22,Morning,MCH-001,Press Line A,Lansing Plant,480,375,104,0.7814,0.9455,0.9703,0.7169,468,454,14,426,617,264.27
KPI-000194,2026-03-22,Afternoon,MCH-001,Press Line A,Lansing Plant,480,462,17,0.9631,0.9008,0.9441,0.8191,399,376,23,661,453,299.03
KPI-000195,2026-03-22,Night,MCH-001,Press Line A,Flint Plant,480,400,79,0.8346,0.7281,0.9496,0.577,452,429,23,541,438,300.23
KPI-000196,2026-03-21,Morning,MCH-001,Press Line A,Lansing Plant,480,381,98,0.7952,0.8003,0.9853,0.627,391,385,6,654,483,169.65
KPI-000197,2026-03-21,Afternoon,MCH-001,Press Line A,Detroit Plant,480,440,39,0.9184,0.737,0.9835,0.6657,385,378,7,584,327,120.73
KPI-000198,2026-03-21,Night,MCH-001,Press Line A,Detroit Plant,480,351,128,0.7316,0.8205,0.9259,0.5558,578,535,43,564,486,160.08
KPI-000199,2026-03-20,Morning,MCH-001,Press Line A,Lansing Plant,480,384,95,0.8007,0.8063,0.9392,0.6064,488,458,30,404,411,128.28
KPI-000200,2026-03-20,Afternoon,MCH-001,Press Line A,Flint Plant,480,337,142,0.7026,0.765,0.9876,0.5308,494,487,7,698,348,282.8
KPI-000201,2026-03-20,Night,MCH-001,Press Line A,Flint Plant,480,358,121,0.746,0.8783,0.9503,0.6226,337,320,17,673,602,148.54
KPI-000202,2026-03-19,Morning,MCH-001,Press Line A,Flint Plant,480,342,137,0.7131,0.7235,0.9816,0.5064,304,298,6,620,466,287.15
KPI-000203,2026-03-19,Afternoon,MCH-001,Press Line A,Lansing Plant,480,354,125,0.7385,0.7933,0.9202,0.5391,537,494,43,604,420,264.29
KPI-000204,2026-03-19,Night,MCH-001,Press Line A,Detroit Plant,480,454,25,0.9467,0.934,0.9684,0.8563,350,338,12,625,475,83.39
KPI-000205,2026-03-18,Morning,MCH-001,Press Line A,Lansing Plant,480,388,91,0.8102,0.7633,0.9337,0.5774,596,556,40,631,497,260.15
KPI-000206,2026-03-18,Afternoon,MCH-001,Press Line A,Flint Plant,480,392,87,0.818,0.7911,0.9509,0.6153,287,272,15,537,363,148.3
KPI-000207,2026-03-18,Night,MCH-001,Press Line A,Flint Plant,480,379,100,0.7905,0.7701,0.9627,0.5861,348,335,13,651,402,268.97
KPI-000208,2026-03-17,Morning,MCH-001,Press Line A,Detroit Plant,480,417,62,0.8689,0.7826,0.9776,0.6648,385,376,9,628,539,304.79
KPI-000209,2026-03-17,Afternoon,MCH-001,Press Line A,Lansing Plant,480,367,112,0.7665,0.8087,0.9229,0.5721,480,442,38,483,507,246.24
KPI-000210,2026-03-17,Night,MCH-001,Press Line A,Lansing Plant,480,372,107,0.7761,0.9587,0.9959,0.741,274,272,2,532,591,298.97
KPI-000211,2026-03-16,Morning,MCH-001,Press Line A,Flint Plant,480,422,57,0.8806,0.9207,0.9859,0.7993,493,486,7,451,592,258.18
KPI-000212,2026-03-16,Afternoon,MCH-001,Press Line A,Detroit Plant,480,392,87,0.8171,0.9634,0.93,0.7321,488,453,35,675,614,313.57
KPI-000213,2026-03-16,Night,MCH-001,Press Line A,Detroit Plant,480,405,74,0.8449,0.7913,0.9847,0.6583,513,505,8,537,374,199.91
KPI-000214,2026-03-15,Morning,MCH-001,Press Line A,Flint Plant,480,395,84,0.8242,0.93,0.9317,0.7142,576,536,40,576,430,108.21
KPI-000215,2026-03-15,Afternoon,MCH-001,Press Line A,Lansing Plant,480,366,113,0.7633,0.8313,0.9613,0.61,209,200,9,534,473,280.08
KPI-000216,2026-03-15,Night,MCH-001,Press Line A,Flint Plant,480,343,136,0.7163,0.9437,0.9489,0.6414,274,259,15,481,454,312.24
KPI-000217,2026-03-14,Morning,MCH-001,Press Line A,Lansing Plant,480,379,100,0.791,0.9308,0.9208,0.678,382,351,31,610,626,139.3
KPI-000218,2026-03-14,Afternoon,MCH-001,Press Line A,Flint Plant,480,454,25,0.9473,0.917,0.9734,0.8456,501,487,14,700,451,90.86
KPI-000219,2026-03-14,Night,MCH-001,Press Line A,Detroit Plant,480,472,7,0.9846,0.7633,0.927,0.6967,467,432,35,434,464,96.04
KPI-000220,2026-03-13,Morning,MCH-001,Press Line A,Flint Plant,480,433,46,0.9033,0.9434,0.9665,0.8236,477,461,16,652,650,303.74
KPI-000221,2026-03-13,Afternoon,MCH-001,Press Line A,Detroit Plant,480,423,56,0.8827,0.7302,0.9733,0.6273,305,296,9,559,479,280.51
KPI-000222,2026-03-13,Night,MCH-001,Press Line A,Detroit Plant,480,441,38,0.9189,0.9108,0.948,0.7934,419,397,22,407,401,84.52
KPI-000223,2026-03-12,Morning,MCH-001,Press Line A,Flint Plant,480,437,42,0.9116,0.8756,0.9376,0.7484,541,507,34,692,550,139.55
KPI-000224,2026-03-12,Afternoon,MCH-001,Press Line A,Flint Plant,480,442,37,0.9222,0.7812,0.9415,0.6783,449,422,27,636,491,219.57
KPI-000225,2026-03-12,Night,MCH-001,Press Line A,Detroit Plant,480,340,139,0.7088,0.8436,0.93,0.5561,549,510,39,428,512,306.2
KPI-000226,2026-03-11,Morning,MCH-001,Press Line A,Flint Plant,480,385,94,0.8026,0.801,0.9938,0.6389,453,450,3,442,397,97.99
KPI-000227,2026-03-11,Afternoon,MCH-001,Press Line A,Detroit Plant,480,369,110,0.7695,0.7734,0.9688,0.5766,411,398,13,555,499,188.56
KPI-000228,2026-03-11,Night,MCH-001,Press Line A,Lansing Plant,480,369,110,0.7693,0.8806,0.9677,0.6556,306,296,10,632,432,226.24
KPI-000229,2026-03-10,Morning,MCH-001,Press Line A,Lansing Plant,480,419,60,0.8749,0.8068,0.9355,0.6603,284,265,19,512,521,110.16
KPI-000230,2026-03-10,Afternoon,MCH-001,Press Line A,Detroit Plant,480,348,131,0.726,0.9474,0.9634,0.6626,225,216,9,451,414,174.0
KPI-000231,2026-03-10,Night,MCH-001,Press Line A,Detroit Plant,480,404,75,0.8427,0.798,0.97,0.6523,230,223,7,417,444,280.42
KPI-000232,2026-03-09,Morning,MCH-001,Press Line A,Flint Plant,480,469,10,0.9777,0.9361,0.9835,0.9001,591,581,10,601,559,231.23
KPI-000233,2026-03-09,Afternoon,MCH-001,Press Line A,Detroit Plant,480,428,51,0.8932,0.8761,0.9888,0.7738,476,470,6,593,462,282.93
KPI-000234,2026-03-09,Night,MCH-001,Press Line A,Flint Plant,480,432,47,0.9012,0.7787,0.9688,0.6799,552,534,18,524,428,177.64
KPI-000235,2026-03-08,Morning,MCH-001,Press Line A,Detroit Plant,480,377,102,0.7861,0.941,0.9677,0.7158,333,322,11,663,648,102.48
KPI-000236,2026-03-08,Afternoon,MCH-001,Press Line A,Detroit Plant,480,416,63,0.8669,0.7447,0.9507,0.6138,450,427,23,480,399,183.98
KPI-000237,2026-03-08,Night,MCH-001,Press Line A,Flint Plant,480,344,135,0.7174,0.929,0.9397,0.6263,448,420,28,578,618,184.5
KPI-000238,2026-03-07,Morning,MCH-001,Press Line A,Lansing Plant,480,419,60,0.8733,0.8526,0.9582,0.7135,232,222,10,429,569,102.18
KPI-000239,2026-03-07,Afternoon,MCH-001,Press Line A,Lansing Plant,480,342,138,0.7125,0.8402,0.9761,0.5843,332,324,8,527,347,227.99
KPI-000240,2026-03-07,Night,MCH-001,Press Line A,Detroit Plant,480,413,66,0.8618,0.8688,0.9801,0.7338,554,542,12,623,492,210.43
KPI-000241,2026-03-06,Morning,MCH-001,Press Line A,Detroit Plant,480,446,33,0.9296,0.9239,0.9808,0.8424,386,378,8,476,518,256.93
KPI-000242,2026-03-06,Afternoon,MCH-001,Press Line A,Detroit Plant,480,455,24,0.948,0.9422,0.9308,0.8314,402,374,28,624,620,245.18
KPI-000243,2026-03-06,Night,MCH-001,Press Line A,Lansing Plant,480,363,116,0.7564,0.86,0.9786,0.6366,225,220,5,685,449,92.96
KPI-000244,2026-03-05,Morning,MCH-001,Press Line A,Flint Plant,480,416,63,0.8687,0.8444,0.9472,0.6948,421,398,23,647,425,220.84
KPI-000245,2026-03-05,Afternoon,MCH-001,Press Line A,Flint Plant,480,336,143,0.7007,0.9579,0.978,0.6564,418,408,10,640,458,89.35
KPI-000246,2026-03-05,Night,MCH-001,Press Line A,Detroit Plant,480,469,10,0.9777,0.8987,0.9648,0.8477,583,562,21,562,545,233.93
KPI-000247,2026-03-04,Morning,MCH-001,Press Line A,Lansing Plant,480,455,24,0.949,0.8437,0.9736,0.7795,234,227,7,575,546,192.96
KPI-000248,2026-03-04,Afternoon,MCH-001,Press Line A,Flint Plant,480,410,69,0.8556,0.8381,0.9293,0.6664,599,556,43,466,572,117.54
KPI-000249,2026-03-04,Night,MCH-001,Press Line A,Detroit Plant,480,380,99,0.7922,0.7773,0.9352,0.5759,576,538,38,561,506,293.67
KPI-000250,2026-03-03,Morning,MCH-001,Press Line A,Flint Plant,480,418,61,0.8711,0.7672,0.9411,0.6289,352,331,21,622,430,313.88
KPI-000251,2026-03-03,Afternoon,MCH-001,Press Line A,Flint Plant,480,391,88,0.8147,0.7812,0.9453,0.6016,309,292,17,403,455,241.71
KPI-000252,2026-03-03,Night,MCH-001,Press Line A,Detroit Plant,480,359,120,0.748,0.7322,0.9215,0.5047,391,360,31,484,462,249.2
KPI-000253,2026-03-02,Morning,MCH-001,Press Line A,Flint Plant,480,451,28,0.9415,0.7332,0.9796,0.6762,214,209,5,558,318,167.08
KPI-000254,2026-03-02,Afternoon,MCH-001,Press Line A,Flint Plant,480,385,94,0.803,0.8295,0.9208,0.6133,490,451,39,651,451,180.35
KPI-000255,2026-03-02,Night,MCH-001,Press Line A,Flint Plant,480,459,20,0.9573,0.7563,0.9641,0.698,491,473,18,641,452,241.67
KPI-000256,2026-03-01,Morning,MCH-001,Press Line A,Flint Plant,480,408,71,0.8518,0.8058,0.927,0.6363,506,469,37,428,492,150.59
KPI-000257,2026-03-01,Afternoon,MCH-001,Press Line A,Lansing Plant,480,455,24,0.9499,0.8323,0.9577,0.7572,584,559,25,445,545,82.29
KPI-000258,2026-03-01,Night,MCH-001,Press Line A,Lansing Plant,480,392,87,0.8182,0.8999,0.9408,0.6927,388,365,23,438,525,257.85
KPI-000259,2026-02-28,Morning,MCH-001,Press Line A,Flint Plant,480,340,139,0.709,0.9643,0.9271,0.6338,438,406,32,663,480,254.38
KPI-000260,2026-02-28,Afternoon,MCH-001,Press Line A,Detroit Plant,480,421,58,0.8772,0.79,0.9469,0.6562,310,293,17,600,428,228.7
KPI-000261,2026-02-28,Night,MCH-001,Press Line A,Lansing Plant,480,446,33,0.9296,0.7462,0.9935,0.6892,289,287,2,588,446,105.5
KPI-000262,2026-02-27,Morning,MCH-001,Press Line A,Flint Plant,480,344,135,0.7182,0.7704,0.9227,0.5105,405,373,32,675,441,126.55
KPI-000263,2026-02-27,Afternoon,MCH-001,Press Line A,Flint Plant,480,435,44,0.9075,0.7647,0.9873,0.6852,493,486,7,456,364,313.07
KPI-000264,2026-02-27,Night,MCH-001,Press Line A,Flint Plant,480,450,29,0.9394,0.8408,0.9553,0.7545,310,296,14,409,528,292.43
KPI-000265,2026-02-26,Morning,MCH-001,Press Line A,Flint Plant,480,381,98,0.7957,0.9665,0.9984,0.7678,435,434,1,495,392,95.15
KPI-000266,2026-02-26,Afternoon,MCH-001,Press Line A,Flint Plant,480,336,143,0.7011,0.9551,0.9619,0.6441,398,382,16,490,452,213.91
KPI-000267,2026-02-26,Night,MCH-001,Press Line A,Detroit Plant,480,366,113,0.7629,0.8599,0.9834,0.6451,317,311,6,582,601,243.61
KPI-000268,2026-02-25,Morning,MCH-001,Press Line A,Lansing Plant,480,405,74,0.8455,0.84,0.9345,0.6637,393,367,26,691,535,150.04
KPI-000269,2026-02-25,Afternoon,MCH-001,Press Line A,Lansing Plant,480,445,34,0.9274,0.9622,0.9742,0.8693,339,330,9,614,522,103.04
KPI-000270,2026-02-25,Night,MCH-001,Press Line A,Lansing Plant,480,355,124,0.7414,0.9568,0.9651,0.6846,287,276,11,524,639,200.6
KPI-000271,2026-02-24,Morning,MCH-001,Press Line A,Detroit Plant,480,367,112,0.7663,0.8261,0.9975,0.6315,422,420,2,632,464,150.57
KPI-000272,2026-02-24,Afternoon,MCH-001,Press Line A,Detroit Plant,480,430,49,0.896,0.8229,0.954,0.7034,318,303,15,411,331,107.37
KPI-000273,2026-02-24,Night,MCH-001,Press Line A,Lansing Plant,480,370,109,0.7711,0.7579,0.9206,0.538,546,502,44,572,316,261.55
KPI-000274,2026-02-23,Morning,MCH-001,Press Line A,Flint Plant,480,459,20,0.9566,0.8903,0.9392,0.7999,486,456,30,624,461,209.52
KPI-000275,2026-02-23,Afternoon,MCH-001,Press Line A,Detroit Plant,480,422,57,0.8801,0.9266,0.9875,0.8053,595,587,8,526,545,193.09
KPI-000276,2026-02-23,Night,MCH-001,Press Line A,Detroit Plant,480,389,90,0.811,0.8174,0.925,0.6132,216,199,17,546,563,174.64
KPI-000277,2026-02-22,Morning,MCH-001,Press Line A,Lansing Plant,480,386,93,0.8047,0.8014,0.9615,0.6201,429,412,17,529,560,126.54
KPI-000278,2026-02-22,Afternoon,MCH-001,Press Line A,Lansing Plant,480,413,66,0.8614,0.7352,0.9726,0.6159,531,516,15,444,417,187.15
KPI-000279,2026-02-22,Night,MCH-001,Press Line A,Lansing Plant,480,351,128,0.7315,0.9104,0.9785,0.6516,560,547,13,406,581,166.77
KPI-000280,2026-02-21,Morning,MCH-001,Press Line A,Lansing Plant,480,428,51,0.892,0.7627,0.925,0.6293,592,547,45,555,340,225.13
KPI-000281,2026-02-21,Afternoon,MCH-001,Press Line A,Detroit Plant,480,354,125,0.7381,0.8475,0.9267,0.5797,203,188,15,592,448,134.95
KPI-000282,2026-02-21,Night,MCH-001,Press Line A,Flint Plant,480,413,66,0.8612,0.7424,0.9625,0.6154,412,396,16,627,477,139.86
KPI-000283,2026-02-20,Morning,MCH-001,Press Line A,Lansing Plant,480,418,61,0.8724,0.7676,0.9384,0.6284,575,539,36,401,338,252.5
KPI-000284,2026-02-20,Afternoon,MCH-001,Press Line A,Flint Plant,480,451,28,0.9406,0.8942,0.9954,0.8372,242,240,2,697,409,245.86
KPI-000285,2026-02-20,Night,MCH-001,Press Line A,Flint Plant,480,366,113,0.7628,0.8897,0.9398,0.6378,234,219,15,687,513,317.51
KPI-000286,2026-02-19,Morning,MCH-001,Press Line A,Lansing Plant,480,463,16,0.9662,0.9439,0.9914,0.9042,435,431,4,544,402,97.54
KPI-000287,2026-02-19,Afternoon,MCH-001,Press Line A,Flint Plant,480,436,43,0.9096,0.7204,0.9369,0.6139,354,331,23,625,334,189.11
KPI-000288,2026-02-19,Night,MCH-001,Press Line A,Lansing Plant,480,451,28,0.9416,0.9631,0.932,0.8452,490,456,34,663,617,295.76
KPI-000289,2026-02-18,Morning,MCH-001,Press Line A,Lansing Plant,480,350,129,0.7302,0.7495,0.9568,0.5236,251,240,11,421,369,165.36
KPI-000290,2026-02-18,Afternoon,MCH-001,Press Line A,Flint Plant,480,429,50,0.8942,0.9633,0.9394,0.8092,414,388,26,404,515,122.39
KPI-000291,2026-02-18,Night,MCH-001,Press Line A,Lansing Plant,480,405,74,0.8451,0.8911,0.927,0.6981,316,292,24,540,531,251.09
KPI-000292,2026-02-17,Morning,MCH-001,Press Line A,Lansing Plant,480,467,12,0.9731,0.9458,0.9668,0.8898,200,193,7,431,503,259.23
KPI-000293,2026-02-17,Afternoon,MCH-001,Press Line A,Flint Plant,480,340,139,0.7101,0.8414,0.9713,0.5803,359,348,11,608,588,273.9
KPI-000294,2026-02-17,Night,MCH-001,Press Line A,Flint Plant,480,384,95,0.8014,0.759,0.9935,0.6043,565,561,4,482,431,92.94
KPI-000295,2026-02-16,Morning,MCH-001,Press Line A,Lansing Plant,480,444,35,0.9263,0.9651,0.9653,0.863,404,389,15,629,490,195.42
KPI-000296,2026-02-16,Afternoon,MCH-001,Press Line A,Flint Plant,480,344,135,0.7187,0.7771,0.9554,0.5336,383,365,18,598,326,90.32
KPI-000297,2026-02-16,Night,MCH-001,Press Line A,Lansing Plant,480,359,120,0.748,0.9378,0.9942,0.6974,426,423,3,610,597,153.07
KPI-000298,2026-02-15,Morning,MCH-001,Press Line A,Lansing Plant,480,359,120,0.7497,0.7809,0.9375,0.5489,417,390,27,456,541,256.35
KPI-000299,2026-02-15,Afternoon,MCH-001,Press Line A,Flint Plant,480,412,67,0.86,0.9318,0.9949,0.7973,333,331,2,512,511,112.17
KPI-000300,2026-02-15,Night,MCH-001,Press Line A,Lansing Plant,480,380,99,0.7926,0.844,0.945,0.6322,249,235,14,462,439,185.39
KPI-000301,2026-05-25,Morning,MCH-002,Press Line B,Detroit Plant,480,361,118,0.754,0.8214,0.9904,0.6134,328,324,4,477,512,271.54
KPI-000302,2026-05-25,Afternoon,MCH-002,Press Line B,Detroit Plant,480,409,70,0.8539,0.7431,0.9417,0.5975,478,450,28,676,476,255.66
KPI-000303,2026-05-25,Night,MCH-002,Press Line B,Flint Plant,480,340,139,0.7089,0.8339,0.9346,0.5525,590,551,39,525,553,179.31
KPI-000304,2026-05-24,Morning,MCH-002,Press Line B,Flint Plant,480,474,5,0.9877,0.943,0.9659,0.8996,228,220,8,500,390,166.76
KPI-000305,2026-05-24,Afternoon,MCH-002,Press Line B,Flint Plant,480,390,89,0.8143,0.829,0.9675,0.6531,566,547,19,602,465,246.21
KPI-000306,2026-05-24,Night,MCH-002,Press Line B,Flint Plant,480,418,61,0.8721,0.8847,0.9533,0.7355,205,195,10,416,601,281.17
KPI-000307,2026-05-23,Morning,MCH-002,Press Line B,Flint Plant,480,426,53,0.8887,0.7634,0.9908,0.6722,372,368,4,551,400,263.88
KPI-000308,2026-05-23,Afternoon,MCH-002,Press Line B,Detroit Plant,480,415,64,0.8648,0.7949,0.9982,0.6862,585,583,2,505,514,204.6
KPI-000309,2026-05-23,Night,MCH-002,Press Line B,Detroit Plant,480,387,92,0.8064,0.8089,0.9202,0.6002,423,389,34,418,364,147.1
KPI-000310,2026-05-22,Morning,MCH-002,Press Line B,Lansing Plant,480,355,124,0.7411,0.7294,0.9555,0.5165,359,343,16,513,293,314.98
KPI-000311,2026-05-22,Afternoon,MCH-002,Press Line B,Flint Plant,480,352,127,0.735,0.7459,0.934,0.5121,386,360,26,459,390,264.32
KPI-000312,2026-05-22,Night,MCH-002,Press Line B,Lansing Plant,480,463,16,0.9659,0.969,0.9868,0.9236,486,479,7,655,554,200.64
KPI-000313,2026-05-21,Morning,MCH-002,Press Line B,Lansing Plant,480,339,140,0.7064,0.9406,0.9688,0.6437,226,218,8,647,603,83.21
KPI-000314,2026-05-21,Afternoon,MCH-002,Press Line B,Detroit Plant,480,388,91,0.8098,0.7582,0.9434,0.5792,485,457,28,469,367,208.33
KPI-000315,2026-05-21,Night,MCH-002,Press Line B,Detroit Plant,480,454,25,0.9474,0.868,0.9973,0.8201,488,486,2,468,572,215.76
KPI-000316,2026-05-20,Morning,MCH-002,Press Line B,Lansing Plant,480,361,118,0.754,0.9019,0.924,0.6284,388,358,30,673,512,203.76
KPI-000317,2026-05-20,Afternoon,MCH-002,Press Line B,Detroit Plant,480,433,46,0.9037,0.7575,0.9278,0.6351,359,333,26,463,494,135.82
KPI-000318,2026-05-20,Night,MCH-002,Press Line B,Detroit Plant,480,449,30,0.9363,0.782,0.9728,0.7123,403,392,11,542,484,92.82
KPI-000319,2026-05-19,Morning,MCH-002,Press Line B,Lansing Plant,480,360,119,0.7514,0.7574,0.9809,0.5582,468,459,9,434,473,119.49
KPI-000320,2026-05-19,Afternoon,MCH-002,Press Line B,Flint Plant,480,416,63,0.8683,0.7609,0.9421,0.6224,534,503,31,454,444,165.8
KPI-000321,2026-05-19,Night,MCH-002,Press Line B,Detroit Plant,480,371,108,0.7743,0.8972,0.9388,0.6522,417,391,26,614,601,231.11
KPI-000322,2026-05-18,Morning,MCH-002,Press Line B,Flint Plant,480,358,121,0.7472,0.9408,0.9715,0.6829,417,405,12,423,538,315.4
KPI-000323,2026-05-18,Afternoon,MCH-002,Press Line B,Flint Plant,480,424,55,0.8849,0.9008,0.9349,0.7452,281,262,19,413,408,208.04
KPI-000324,2026-05-18,Night,MCH-002,Press Line B,Detroit Plant,480,467,12,0.9731,0.9538,0.9806,0.9101,360,353,7,400,508,214.3
KPI-000325,2026-05-17,Morning,MCH-002,Press Line B,Flint Plant,480,375,104,0.7832,0.9138,0.9402,0.6729,378,355,23,585,461,297.5
KPI-000326,2026-05-17,Afternoon,MCH-002,Press Line B,Detroit Plant,480,457,22,0.9533,0.7856,0.9474,0.7095,251,237,14,546,443,212.61
KPI-000327,2026-05-17,Night,MCH-002,Press Line B,Flint Plant,480,472,7,0.9852,0.9192,0.981,0.8884,263,258,5,572,513,110.33
KPI-000328,2026-05-16,Morning,MCH-002,Press Line B,Detroit Plant,480,337,142,0.7032,0.8066,0.9222,0.5231,287,264,23,509,430,251.81
KPI-000329,2026-05-16,Afternoon,MCH-002,Press Line B,Detroit Plant,480,424,55,0.8837,0.8718,0.9237,0.7116,346,319,27,641,400,298.24
KPI-000330,2026-05-16,Night,MCH-002,Press Line B,Flint Plant,480,415,64,0.8648,0.7718,0.9315,0.6217,415,386,29,414,321,304.09
KPI-000331,2026-05-15,Morning,MCH-002,Press Line B,Detroit Plant,480,401,78,0.8368,0.848,0.9806,0.6958,289,283,6,408,484,177.78
KPI-000332,2026-05-15,Afternoon,MCH-002,Press Line B,Detroit Plant,480,357,122,0.7453,0.8288,0.9567,0.591,477,456,21,526,451,82.4
KPI-000333,2026-05-15,Night,MCH-002,Press Line B,Detroit Plant,480,417,62,0.869,0.9087,0.991,0.7826,225,222,3,480,519,271.74
KPI-000334,2026-05-14,Morning,MCH-002,Press Line B,Flint Plant,480,420,59,0.8761,0.916,0.9495,0.762,491,466,25,514,455,261.36
KPI-000335,2026-05-14,Afternoon,MCH-002,Press Line B,Flint Plant,480,464,15,0.9671,0.7562,0.9328,0.6822,231,215,16,634,323,130.18
KPI-000336,2026-05-14,Night,MCH-002,Press Line B,Flint Plant,480,378,102,0.7875,0.7744,0.974,0.594,553,538,15,479,336,251.97
KPI-000337,2026-05-13,Morning,MCH-002,Press Line B,Detroit Plant,480,438,41,0.9131,0.7264,0.9877,0.6551,213,210,3,649,330,129.54
KPI-000338,2026-05-13,Afternoon,MCH-002,Press Line B,Flint Plant,480,456,23,0.9509,0.7548,0.9622,0.6906,589,566,23,492,444,243.3
KPI-000339,2026-05-13,Night,MCH-002,Press Line B,Flint Plant,480,399,80,0.8325,0.9329,0.9968,0.7742,522,520,2,422,536,260.85
KPI-000340,2026-05-12,Morning,MCH-002,Press Line B,Lansing Plant,480,351,128,0.7328,0.862,0.9868,0.6233,348,343,5,438,521,318.47
KPI-000341,2026-05-12,Afternoon,MCH-002,Press Line B,Detroit Plant,480,340,139,0.7104,0.7712,0.9458,0.5182,523,494,29,431,535,279.71
KPI-000342,2026-05-12,Night,MCH-002,Press Line B,Flint Plant,480,445,34,0.9291,0.8765,0.9442,0.7689,546,515,31,491,576,174.23
KPI-000343,2026-05-11,Morning,MCH-002,Press Line B,Lansing Plant,480,362,117,0.7552,0.9155,0.9903,0.6847,203,201,2,484,422,185.13
KPI-000344,2026-05-11,Afternoon,MCH-002,Press Line B,Detroit Plant,480,355,124,0.7416,0.89,0.9386,0.6195,331,310,21,620,469,223.31
KPI-000345,2026-05-11,Night,MCH-002,Press Line B,Lansing Plant,480,344,135,0.7172,0.8941,0.9587,0.6148,417,399,18,423,455,283.29
KPI-000346,2026-05-10,Morning,MCH-002,Press Line B,Flint Plant,480,345,134,0.7195,0.9111,0.9421,0.6176,464,437,27,656,365,318.82
KPI-000347,2026-05-10,Afternoon,MCH-002,Press Line B,Flint Plant,480,354,125,0.7376,0.7857,0.9366,0.5428,378,354,24,566,483,165.63
KPI-000348,2026-05-10,Night,MCH-002,Press Line B,Flint Plant,480,402,77,0.8376,0.7611,0.9316,0.5939,212,197,15,521,458,237.62
KPI-000349,2026-05-09,Morning,MCH-002,Press Line B,Flint Plant,480,341,138,0.7106,0.7409,0.9718,0.5116,345,335,10,421,364,80.09
